Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 TUMANOWICZ Witold Sławomir;2 PEJO Bartłomiej Artur;3 OSADCZY Włodzimierz;4 WIŚLIŃSKA Natalia Anna;5 CHOJNACKA Magdalena;6 TYLUS Małgorzata Aneta;7 MARCINIUK Agnieszka Monika;8 MEKLER Rafał;9 JANULEWICZ Paweł Rafał;10 KASPRZAK Krzysztof Grzegorz;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 BUJAK Zbigniew;2 PAWŁOWSKA Monika Jolanta;3 KITLIŃSKI Tomasz;4 IWUŁA Barbara Małgorzata;5 PIETRASIEWICZ Szymon Eliasz;6 BRYZEK Paulina Anna;7 WIŚNIEWSKI Krzysztof Łukasz;8 JASEK-KOSOBUCKA Justyna;9 GRZEGORCZYK Paweł Marian;10 WALASEK Marcin;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 HETMAN Krzysztof Andrzej;2 MUCHA Joanna;3 HAIDAR Riad;4 MAZUR Artur;5 LISOWSKA Bożena Grażyna;6 KARPIŃSKI Włodzimierz Witold;7 ŻMIJAN Stanisław;8 ĆWIK Sławomir;9 SZMIDT Anna;10 WRÓBLEWSKA Kornelia Konstancja;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 KRUK Elżbieta Małgorzata;2 MAZUREK Beata;3 SOLIS Tomasz Piotr;4 BARSZCZEWSKA Barbara Aldona;5 SZULOWSKI Krzysztof;6 ZAWIŚLAK Sławomir;7 STANISŁAWEK Andrzej Józef;8 REWERA Witold;9 SZAŁACHWIEJ Ewa;10 DUSZEK Marcin Kamil;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 DŁUGOSZ Magdalena Anna;2 ROCZON Mateusz Maciej;3 ZABRATAŃSKA Katarzyna Edyta;4 KACZYŃSKI Gabriel Jan;5 REBEJKO Jolanta;6 LEWANDOWSKI Marian;7 TABOR Magdalena Aleksandra;8 WARZOCHA Tomasz Piotr;9 ZELENT Magdalena;10 FURMANIAK Szymon;Razem;Lista nr 6 - KWW KUKIZ'15;1 SACHAJKO Jarosław;2 GOGÓŁKA Robert Mirosław;3 BERECKA Barbara;4 KUNC Joanna;5 MARKIEWICZ Jarosław Szczepan;6 WSZELAKA Małgorzata Anna;7 WIELICZKO Mariusz;8 KOZIOŁ Zdzisława Konstancja;9 ORDECKI Piotr;10 WILBIK Marek;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 WOCH Marek Marian;2 FUTERA Joanna Monika;3 MAZUR Agnieszka Monika;4 SOWA Justyna;5 SZWAJEWSKA Małgorzata Anna;6 ZIĘTEK Maria;7 PIETROSIŃSKI Marcin Jakub;8 IWANIAK Paweł;9 ZIELIŃSKI Piotr;10 POPIELEC Przemysław;Razem;Lista nr 8 - KW RUCH PRAWDZIWA EUROPA-EUROPA CHRISTI;1 PIOTROWSKI Mirosław Mariusz;2 GRĄDZIEL ZAWADA Elżbieta;3 MERKUN Sławomir Grzegorz;4 DUDZIŃSKA Jolanta Grażyna;5 KUBALA Paweł;Razem
060503;2;wieś;stały;Zespół Szkół w Krzemieniu, Krzemień Pierwszy 192, 23-304 Dzwola;gm. Dzwola;janowski;lubelskie;1102;1438;1438;0;426;676;676;0;4;0;0;0;0;0;0;0;0;676;0;0;676;10;2;1;7;666;29;11;5;4;2;1;1;0;2;1;2;29;7;2;2;0;0;2;0;0;1;0;0;7;32;16;4;4;3;1;0;1;1;2;0;32;585;295;248;8;2;6;11;8;0;3;4;585;4;1;0;0;3;0;0;0;0;0;0;4;6;5;1;0;0;0;0;0;0;0;0;6;3;0;1;1;0;0;0;0;0;1;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060503;3;wieś;stały;Publiczna Szkoła Podstawowa w Branwi, Branew Szlachecka 19, 23-304 Dzwola;gm. Dzwola;janowski;lubelskie;494;648;648;0;120;374;374;0;0;0;0;0;0;0;0;0;0;374;0;0;374;4;2;0;2;370;14;7;3;0;1;0;0;1;1;0;1;14;2;0;0;1;0;0;0;0;0;0;1;2;39;34;4;1;0;0;0;0;0;0;0;39;300;143;133;4;4;5;9;0;0;0;2;300;1;1;0;0;0;0;0;0;0;0;0;1;14;11;2;0;0;0;1;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060503;4;wieś;stały;Zespół Szkół w Kocudzy, Kocudza Pierwsza 29, 23-304 Dzwola;gm. Dzwola;janowski;lubelskie;1209;1575;1575;0;395;814;814;0;0;2;0;0;0;0;0;0;0;814;0;0;814;5;2;1;2;809;26;14;6;2;1;0;1;0;1;0;1;26;1;0;1;0;0;0;0;0;0;0;0;1;46;32;4;7;2;1;0;0;0;0;0;46;711;263;400;12;4;4;13;13;0;1;1;711;2;2;0;0;0;0;0;0;0;0;0;2;21;13;0;1;3;1;0;1;0;2;0;21;2;0;0;1;1;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060503;5;wieś;stały;Remiza OSP w Zdzisławicach, Zdzisławice 51, 23-304 Dzwola;gm. Dzwola;janowski;lubelskie;302;393;393;0;100;202;202;0;0;0;0;0;0;0;0;0;0;202;0;0;202;7;6;0;1;195;6;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;20;16;3;0;1;0;0;0;0;0;0;20;158;90;57;2;3;0;2;2;0;2;0;158;3;2;1;0;0;0;0;0;0;0;0;3;8;7;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060504;1;wieś;stały;Gminne Centrum Kultury i Promocji w Godziszowie, Godziszów, Godziszów Trzeci 124a, 23-302 Godziszów;gm. Godziszów;janowski;lubelskie;1273;1656;1656;0;318;955;955;0;5;0;0;0;0;0;0;0;0;955;0;0;955;11;7;1;3;944;34;18;3;5;1;2;1;0;0;3;1;34;5;2;2;1;0;0;0;0;0;0;0;5;36;24;2;8;0;0;0;1;0;1;0;36;849;458;355;9;2;8;8;3;0;3;3;849;0;0;0;0;0;0;0;0;0;0;0;0;19;9;5;1;3;0;0;0;0;0;1;19;1;0;0;1;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060504;2;wieś;stały;Publiczna Szkoła Podstawowa w Andrzejowie, Andrzejów 163, 23-302 Godziszów;gm. Godziszów;janowski;lubelskie;399;524;524;0;120;279;279;0;0;1;0;0;0;0;0;0;0;279;0;0;279;0;0;0;0;279;5;2;0;2;0;0;1;0;0;0;0;5;3;1;1;0;0;0;1;0;0;0;0;3;18;5;3;10;0;0;0;0;0;0;0;18;241;160;62;5;0;6;2;0;0;1;5;241;2;0;0;0;2;0;0;0;0;0;0;2;10;6;1;1;1;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060504;3;wieś;stały;Publiczna Szkoła Podstawowa w Piłatce, Piłatka 84, 23-302 Godziszów;gm. Godziszów;janowski;lubelskie;200;266;266;0;42;158;158;0;0;2;0;0;0;0;0;0;0;158;0;0;158;3;3;0;0;155;9;4;0;1;0;0;2;2;0;0;0;9;1;1;0;0;0;0;0;0;0;0;0;1;11;8;2;0;0;0;0;0;0;1;0;11;133;62;66;2;1;0;1;1;0;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060504;4;wieś;stały;Gminne Centrum Kultury i Promocji w Godziszowie oddział w Zdziłowicach, Zdziłowice, Zdziłowice Drugie 109, 23-306 Zdziłowice;gm. Godziszów;janowski;lubelskie;902;1178;1178;0;151;751;751;0;7;2;0;0;0;0;0;0;0;751;0;0;751;4;3;0;1;747;23;8;7;0;2;4;0;1;0;1;0;23;4;3;1;0;0;0;0;0;0;0;0;4;52;32;6;6;5;0;0;0;0;2;1;52;633;297;317;1;4;2;5;3;0;2;2;633;4;1;0;0;0;1;0;1;0;1;0;4;31;21;3;2;2;0;2;1;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060504;5;wieś;stały;Publiczna Szkoła Podstawowa w Wólce Ratajskiej, Wólka Ratajska 146, 23-302 Godziszów;gm. Godziszów;janowski;lubelskie;880;1153;1153;0;210;670;670;0;0;0;0;0;0;0;0;0;0;670;0;0;670;5;2;3;0;665;23;16;2;1;0;2;0;0;1;0;1;23;1;0;0;0;1;0;0;0;0;0;0;1;16;6;1;6;0;0;2;0;0;1;0;16;612;237;349;8;1;6;6;3;0;0;2;612;1;0;1;0;0;0;0;0;0;0;0;1;12;7;0;0;1;3;0;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;1;miasto;stały;Janowski Ośrodek Kultury, ul. Jana Pawła II 3, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;1391;1811;1811;0;521;870;870;0;1;1;0;0;0;0;0;0;0;870;0;0;870;12;1;4;7;858;49;27;6;2;2;1;7;1;0;1;2;49;15;9;3;0;0;0;0;2;0;0;1;15;168;91;52;19;1;2;0;1;0;1;1;168;585;366;168;6;1;7;19;11;0;2;5;585;4;1;0;0;3;0;0;0;0;0;0;4;30;23;0;2;1;0;2;0;2;0;0;30;7;2;0;0;3;0;1;0;0;1;0;7;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;2;miasto;stały;Zespół Szkół Technicznych w Janowie Lubelskim, ul. Ogrodowa 20, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;1131;1475;1475;0;453;678;678;0;1;1;0;0;0;0;0;0;0;678;0;0;678;7;3;2;2;671;38;22;6;2;1;2;1;1;0;1;2;38;22;15;5;1;0;0;0;1;0;0;0;22;173;83;67;9;1;1;2;0;4;6;0;173;407;224;139;4;1;7;14;11;1;1;5;407;4;3;0;0;0;0;0;1;0;0;0;4;23;11;1;1;5;2;1;0;0;1;1;23;4;2;0;0;0;0;0;0;1;1;0;4;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;3;miasto;stały;Ośrodek Pomocy Społecznej, ul. Bohaterów Porytowego Wzgórza 23, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;1375;1791;1791;0;466;909;909;0;1;3;0;0;0;0;0;0;0;909;0;0;909;3;1;1;1;906;54;31;10;5;3;1;2;0;0;0;2;54;28;10;9;1;0;0;1;4;1;0;2;28;259;129;94;23;1;2;0;3;1;4;2;259;531;329;168;4;2;1;17;5;0;1;4;531;6;3;0;0;0;1;0;0;1;0;1;6;21;13;2;1;3;0;0;1;1;0;0;21;7;5;0;0;1;0;0;0;0;0;1;7;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;4;miasto;stały;Dom Pomocy Społecznej, ul. Wiejska 12, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;1159;1515;1515;0;489;670;670;0;0;5;0;0;0;0;0;0;0;670;0;0;670;7;5;1;1;663;29;18;1;3;2;1;2;0;1;1;0;29;23;14;3;3;0;1;0;1;1;0;0;23;191;99;65;20;0;1;0;0;0;6;0;191;393;230;121;6;4;7;11;6;0;5;3;393;6;2;1;0;0;1;0;0;0;0;2;6;17;6;3;0;0;2;2;0;0;2;2;17;4;0;0;2;0;0;2;0;0;0;0;4;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;5;miasto;stały;Liceum Ogólnokształcące im. Bohaterów Porytowego Wzgórza, ul. Jana Pawła II 1, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;1448;1886;1886;0;456;992;992;0;0;7;0;0;0;0;0;0;0;992;0;0;992;8;1;1;6;984;40;23;3;3;3;2;1;0;0;3;2;40;20;7;2;3;1;0;0;2;0;1;4;20;201;114;48;28;2;1;4;0;0;3;1;201;687;351;280;7;3;14;12;10;0;3;7;687;2;1;0;0;1;0;0;0;0;0;0;2;28;16;5;3;2;0;1;0;1;0;0;28;6;5;0;0;0;1;0;0;0;0;0;6;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;6;miasto;stały;"Gminna Spółdzielnia ""Samopomoc Chłopska"", ul. Lubelska 1, 23-300 Janów Lubelski";gm. Janów Lubelski;janowski;lubelskie;1554;2050;2050;0;638;916;916;0;0;2;0;0;0;0;0;0;0;915;0;0;915;15;3;3;9;900;31;16;4;4;1;0;5;0;0;0;1;31;19;12;3;0;0;0;2;2;0;0;0;19;170;75;50;27;2;1;2;0;0;11;2;170;642;329;269;4;2;5;15;8;1;5;4;642;4;3;0;0;1;0;0;0;0;0;0;4;28;14;3;1;4;1;3;1;0;1;0;28;6;2;0;2;2;0;0;0;0;0;0;6;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;7;wieś;stały;Szkoła Podstawowa w Łążku Ordynackim, Łążek Ordynacki 205, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;323;410;410;0;187;136;136;0;0;0;0;0;0;0;0;0;0;136;0;0;136;1;1;0;0;135;6;3;0;0;0;0;3;0;0;0;0;6;2;1;0;0;0;0;1;0;0;0;0;2;16;7;2;1;0;1;1;1;0;3;0;16;105;60;41;1;0;1;0;1;0;1;0;105;2;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;1;3;2;1;0;0;0;0;0;0;0;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;8;wieś;stały;Publiczna Szkoła Podstawowa w Białej Drugiej, Biała Druga 142, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;892;1160;1160;0;287;605;605;0;0;2;0;0;0;0;0;0;0;604;0;0;604;3;2;1;0;601;35;17;4;4;3;1;3;1;1;1;0;35;5;1;1;0;1;1;0;0;0;0;1;5;47;25;10;4;4;0;0;0;0;3;1;47;496;257;226;5;0;4;2;2;0;0;0;496;0;0;0;0;0;0;0;0;0;0;0;0;15;12;2;0;1;0;0;0;0;0;0;15;3;3;0;0;0;0;0;0;0;0;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;9;wieś;stały;Publiczna Szkoła Podstawowa w Momotach Górnych, Momoty Górne 23, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;603;788;788;0;198;405;405;0;0;4;0;0;0;0;0;0;0;405;0;0;405;7;1;1;5;398;17;9;3;0;0;1;1;0;1;1;1;17;3;0;3;0;0;0;0;0;0;0;0;3;59;44;6;4;2;1;0;1;0;0;1;59;308;208;75;7;3;6;5;3;0;0;1;308;0;0;0;0;0;0;0;0;0;0;0;0;11;8;1;1;1;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;10;miasto;zakład leczniczy;Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej, Zamoyskiego 149, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;77;106;106;0;22;55;55;0;0;0;0;0;0;0;0;0;0;55;0;0;55;3;2;1;0;52;1;0;1;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;0;0;0;2;4;2;2;0;0;0;0;0;0;0;0;4;43;12;26;1;0;0;2;2;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060505;11;miasto;zakład leczniczy;Niepubliczny Zakład Pielęgnacyjno-Opiekuńczy, Zamoyskiego 77, 23-300 Janów Lubelski;gm. Janów Lubelski;janowski;lubelskie;54;54;54;0;51;3;3;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060506;1;miasto;stały;Zespół Szkół, ul. Ogrodowa 2, 23-310 Modliborzyce;gm. Modliborzyce;janowski;lubelskie;1117;1506;1506;0;448;669;669;0;3;3;0;0;0;0;0;0;0;669;0;0;669;12;5;4;3;657;33;14;7;2;2;4;1;1;1;0;1;33;11;6;2;1;0;0;1;0;0;0;1;11;89;41;31;13;0;0;0;0;0;3;1;89;489;219;224;4;7;11;6;7;3;0;8;489;8;4;0;0;3;1;0;0;0;0;0;8;24;15;1;3;0;3;1;0;0;0;1;24;3;2;0;0;0;0;0;0;0;0;1;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060506;2;miasto;stały;Gminny Ośrodek Kultury, ul. Zamkowa 1, 23-310 Modliborzyce;gm. Modliborzyce;janowski;lubelskie;939;1215;1215;0;440;499;499;0;0;1;0;0;0;0;0;0;0;499;0;0;499;4;2;1;1;495;23;9;3;3;2;2;2;0;0;1;1;23;16;10;4;0;0;1;0;1;0;0;0;16;133;68;37;19;0;2;0;0;3;4;0;133;307;158;116;9;7;3;5;7;0;1;1;307;5;2;1;0;0;0;0;1;0;0;1;5;11;7;2;0;1;0;0;1;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060506;3;wieś;stały;Remiza OSP, Zarajec 51, 23-310 Modliborzyce;gm. Modliborzyce;janowski;lubelskie;285;373;373;0;126;159;159;0;0;0;0;0;0;0;0;0;0;159;0;0;159;6;3;2;1;153;8;5;2;0;0;0;0;0;1;0;0;8;2;1;0;0;0;0;0;1;0;0;0;2;27;13;9;3;1;0;0;0;0;1;0;27;104;58;33;5;3;0;0;1;0;4;0;104;1;0;0;0;0;0;0;0;1;0;0;1;9;6;1;0;2;0;0;0;0;0;0;9;2;0;0;1;0;0;0;0;0;1;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060506;4;wieś;stały;Świetlica Wiejska, Wolica Pierwsza 32, 23-310 Modliborzyce;gm. Modliborzyce;janowski;lubelskie;313;415;415;0;149;164;164;0;1;0;0;0;0;0;0;0;0;164;0;0;164;3;1;1;1;161;6;3;1;0;0;1;0;0;0;0;1;6;1;1;0;0;0;0;0;0;0;0;0;1;22;15;2;4;0;0;1;0;0;0;0;22;123;62;39;3;4;6;1;2;1;2;3;123;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;1;0;1;0;0;0;0;0;8;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060506;5;wieś;stały;Zespół Placówek Oświatowych, Stojeszyn Pierwszy 5, 23-310 Modliborzyce;gm. Modliborzyce;janowski;lubelskie;668;849;849;0;306;362;362;0;1;0;0;0;0;0;0;0;0;362;0;0;362;1;1;0;0;361;10;7;0;1;0;0;1;0;0;1;0;10;5;2;1;0;0;1;1;0;0;0;0;5;30;15;8;2;0;2;2;0;0;1;0;30;304;164;120;3;1;4;1;4;2;2;3;304;1;0;0;0;1;0;0;0;0;0;0;1;8;4;0;1;1;0;1;0;1;0;0;8;3;0;0;0;0;1;0;0;0;1;1;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060506;6;wieś;stały;Remiza OSP, Wierzchowiska Pierwsze 153, 23-310 Modliborzyce;gm. Modliborzyce;janowski;lubelskie;1071;1400;1400;0;488;583;583;0;3;5;0;0;0;0;0;0;0;583;0;0;583;12;4;3;5;571;14;5;0;0;2;1;4;0;0;0;2;14;3;1;1;0;0;0;0;0;0;0;1;3;69;51;11;5;1;0;0;0;0;1;0;69;458;218;197;9;5;11;4;4;5;0;5;458;4;3;0;0;0;1;0;0;0;0;0;4;21;15;4;1;0;0;0;0;1;0;0;21;2;0;1;1;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060507;1;wieś;stały;Publiczna Szkoła Podstawowa w Potoku Wielkim, Potok Wielki 104, 23-313 Potok Wielki;gm. Potok Wielki;janowski;lubelskie;1157;1496;1496;0;571;586;586;0;3;1;0;0;0;0;0;0;0;586;0;0;586;8;3;5;0;578;24;9;5;0;2;3;2;0;0;0;3;24;5;4;0;1;0;0;0;0;0;0;0;5;76;37;25;6;2;2;0;1;0;0;3;76;446;236;165;8;9;11;6;5;0;1;5;446;3;0;0;0;2;0;1;0;0;0;0;3;21;11;3;2;2;1;2;0;0;0;0;21;3;2;0;0;0;0;0;1;0;0;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060507;2;wieś;stały;Publiczna Szkoła Podstawowa w Potoku-Stanach, Potok-Stany 63, 23-313 Potok Wielki;gm. Potok Wielki;janowski;lubelskie;1014;1324;1324;0;521;493;493;0;5;0;0;0;0;0;0;0;0;493;0;0;493;6;0;3;3;487;20;9;2;7;1;0;1;0;0;0;0;20;1;0;1;0;0;0;0;0;0;0;0;1;53;29;8;15;0;1;0;0;0;0;0;53;389;194;147;18;0;11;6;2;3;1;7;389;5;1;0;0;0;0;2;0;0;1;1;5;16;10;0;0;1;0;1;0;1;0;3;16;3;2;0;0;0;0;0;0;0;1;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060507;3;wieś;stały;Publiczna Szkoła Podstawowa w Potoczku, Potoczek 42, 23-313 Potok Wielki;gm. Potok Wielki;janowski;lubelskie;798;1044;1044;0;391;407;407;0;0;5;0;0;0;0;0;0;0;407;0;0;407;9;3;1;5;398;7;0;1;4;0;0;0;0;0;0;2;7;7;4;2;0;0;0;0;0;1;0;0;7;68;35;20;5;2;1;0;0;2;1;2;68;303;150;117;4;3;12;4;3;4;0;6;303;1;1;0;0;0;0;0;0;0;0;0;1;11;7;1;1;0;1;0;0;1;0;0;11;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060601;1;miasto;stały;Publiczna Szkoła Podstawowa Nr 5 im. Orląt Lwowskich w Krasnymstawie, ul. Mostowa 14, 22-300 Krasnystaw;m. Krasnystaw;krasnostawski;lubelskie;715;922;922;0;355;360;360;0;1;2;0;0;0;0;0;0;0;360;0;0;360;3;3;0;0;357;19;8;8;1;0;0;1;0;0;1;0;19;10;4;0;2;3;1;0;0;0;0;0;10;166;82;77;0;1;1;3;0;0;0;2;166;138;34;90;1;1;2;7;0;0;1;2;138;3;3;0;0;0;0;0;0;0;0;0;3;20;14;0;1;2;0;0;0;1;0;2;20;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060601;2;miasto;stały;Publiczna Szkoła Podstawowa nr 5 im. Orląt Lwowskich w Krasnymstawie, ul. Mostowa 14, 22-300 Krasnystaw;m. Krasnystaw;krasnostawski;lubelskie;1112;1323;1323;0;629;483;483;0;1;4;0;0;0;0;0;0;0;483;0;0;483;3;1;2;0;480;39;18;8;8;0;2;0;1;0;1;1;39;22;10;8;0;2;0;1;0;1;0;0;22;154;94;41;7;2;1;5;0;0;0;4;154;241;53;153;2;0;0;8;2;0;6;17;241;4;0;0;2;0;0;0;1;0;1;0;4;17;7;1;4;1;0;1;0;1;1;1;17;3;0;3;0;0;0;0;0;0;0;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060601;3;miasto;stały;Strażnica OSP Zastawie, ul. Stokowa 74a, 22-300 Krasnystaw;m. Krasnystaw;krasnostawski;lubelskie;612;795;795;0;348;264;264;0;0;3;0;0;0;0;0;0;0;264;0;0;264;4;3;0;1;260;16;8;2;0;2;3;0;1;0;0;0;16;7;2;2;0;0;0;0;3;0;0;0;7;85;58;24;0;0;0;0;0;1;0;2;85;138;22;88;2;2;0;7;4;0;4;9;138;1;0;0;0;0;0;0;0;1;0;0;1;13;5;1;3;1;0;0;3;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060601;4;miasto;stały;Specjalny Ośrodek Szkolno-Wychowawczy im. Janiny Doroszewskiej, ul. PCK 2, 22-300 Krasnystaw;m. Krasnystaw;krasnostawski;lubelskie;615;794;794;0;307;308;308;0;4;1;0;0;0;0;0;0;0;308;0;0;308;2;1;1;0;306;10;6;2;0;0;1;0;0;1;0;0;10;9;6;1;1;0;0;0;1;0;0;0;9;102;50;42;3;0;1;1;2;1;0;2;102;169;53;104;0;0;1;3;2;0;3;3;169;0;0;0;0;0;0;0;0;0;0;0;0;13;7;0;1;0;1;1;1;1;0;1;13;3;1;0;1;0;0;0;0;0;0;1;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
