Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 MENTZEN Sławomir Jerzy;2 URBANIAK Michał Piotr;3 PRUŚ Sylwester Zbigniew;4 BREWIAK Grażyna;5 STUPKIEWICZ Magdalena;6 LIPINSKA-BEHRENDT Martyna Elżbieta;7 ŚWIECZKOWSKA Iwona Gabriela;8 KRZYWKOWSKI Marcin Piotr;9 DRANIEWICZ Karol Łukasz;10 DZIAMBOR Artur Erwin;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 MACIEJEWSKA Beata Monika;2 RUTKA Marek Andrzej;3 BIEDROŃ Adriana Maria;4 JAROSZ Maciej;5 GRACZYK Ewa Elżbieta;6 JASIONEK Henryk Jacek;7 OCHOCKA Iwona;8 BYLICA Bartosz;9 SZUBIŃSKA Bożena Leokadia;10 LAMENTOWICZ Wojciech;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 LEWANDOWSKI Janusz Antoni;2 ADAMOWICZ Magdalena;3 TRAWICKI Krzysztof Gabriel;4 JACHLEWSKA Elżbieta;5 FURGO Grzegorz Witold;6 LIEDER Ewa;7 POPOWSKA Magdalena Maria;8 PIETRZAK Anna Grażyna;9 KALINOWSKA Jolanta Maria;10 WAŁĘSA Jarosław Leszek;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 FOTYGA Anna Elżbieta;2 SELLIN Jarosław Daniel;3 SIKORA Danuta Teresa;4 MÜLLER Piotr Józef;5 SZYMAŃSKI Antoni;6 KURZELEWSKA Arleta;7 BIAŁOOKA-KOSTENECKA Danuta Jadwiga;8 RABENDA Karol Kazimierz;9 DEMSKI Patryk Jerzy;10 ŁUCZYK Mariusz Wojciech;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 GÓRSKA Anna;2 KOWALCZUK Łukasz;3 SOBAŃSKA Joanna Małgorzata;4 BONIECKI Łukasz Michał;5 HASKA Karolina;6 SZCZEPAŃSKI Adam Aleksander;7 PRUSSAK Sara Maria;8 ANDRZEJEWSKI Szymon Tomasz;9 PRUSINOWSKA Magdalena;10 LUBIEWSKI Adam Marek;Razem;Lista nr 6 - KWW KUKIZ'15;1 KOBYLARZ Andrzej Sławomir;2 BŁASZCZYK Anna;3 LUTY Jerzy;4 DUDEK Dorota;5 POMIRSKA Zofia Małgorzata;6 RODZIEWICZ-KLAWIŃSKA Jolanta Ewa;7 PIĄTKOWSKA Andżelika Ewa;8 HAMADYK Łukasz Mariusz;9 KLAWITER Jan Andrzej;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ZBOROWSKI Maciej;2 KNUTH Maciej;3 JANOWICZ Kamila Marta;4 WIŚNIEWSKI Radosław Andrzej;5 PAWEŁCZAK Barnaba Bogusz;6 STRUK Anna Marta;7 WARDA Małgorzata Maja;8 MAKRENEK Helena Cecylia;9 DOMŻALSKA Elżbieta Maria;10 GRAJKOWSKI Piotr;Razem
220102;18;wieś;stały;Szkoła Podstawowa, ul. Bytowska 10, 77-132 Niezabyszewo;gm. Bytów;bytowski;pomorskie;590;774;773;1;503;285;284;1;0;0;0;0;0;0;0;0;0;285;0;0;285;3;2;1;0;282;6;4;2;0;0;0;0;0;0;0;0;6;20;8;1;7;2;0;0;1;0;1;0;20;98;20;64;0;1;1;0;1;0;1;10;98;146;93;16;9;10;9;3;0;1;0;5;146;5;2;0;0;1;1;0;0;0;0;1;5;7;3;2;0;1;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
220102;19;wieś;stały;Szkoła Podstawowa, Rekowo 18, 77-131 Rekowo;gm. Bytów;bytowski;pomorskie;409;536;536;0;206;203;203;0;0;3;0;0;0;0;0;0;0;203;0;0;203;4;4;0;0;199;7;2;2;0;0;0;0;0;0;0;3;7;11;4;0;5;0;0;1;0;0;1;0;11;81;24;41;4;0;1;1;2;0;1;7;81;88;59;7;2;3;6;2;0;0;0;9;88;4;3;1;0;0;0;0;0;0;0;0;4;8;4;2;0;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
220102;20;miasto;zakład leczniczy;Szpital Powiatu Bytowskiego Spółka z o. o., ul. Lęborska 13, 77-100 Bytów;gm. Bytów;bytowski;pomorskie;50;51;51;0;27;23;23;0;0;1;0;0;0;0;0;0;0;23;0;0;23;1;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;3;3;1;2;0;0;0;0;0;0;0;0;3;12;7;1;2;0;2;0;0;0;0;0;12;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;0;0;0;0;0;0;3
220103;1;wieś;stały;Gminne Centrum Kultury i Biblioteka, ul. Bytowska 10, 77-116 Czarna Dąbrówka;gm. Czarna Dąbrówka;bytowski;pomorskie;1142;1495;1495;0;606;536;536;0;0;1;0;0;0;0;0;0;0;536;0;0;536;10;8;2;0;526;24;11;7;2;0;2;0;0;0;1;1;24;40;20;0;16;0;1;1;1;1;0;0;40;165;35;99;0;3;0;0;0;0;1;27;165;284;192;25;16;24;5;3;0;0;7;12;284;2;0;1;0;1;0;0;0;0;0;0;2;11;7;1;1;1;0;0;0;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0
220103;2;wieś;stały;Wiejski Dom Kultury, Jasień 6, 77-122 Jasień;gm. Czarna Dąbrówka;bytowski;pomorskie;332;442;442;0;140;192;192;0;0;9;0;0;0;0;0;0;0;192;0;0;192;0;0;0;0;192;14;4;4;1;0;0;1;1;0;2;1;14;12;6;2;4;0;0;0;0;0;0;0;12;79;21;49;1;0;0;0;0;0;0;8;79;76;51;9;7;4;3;0;0;0;1;1;76;2;2;0;0;0;0;0;0;0;0;0;2;4;2;1;0;0;0;0;0;0;1;4;5;3;1;1;0;0;0;0;0;0;0;5
220103;3;wieś;stały;Sala wiejska, Mikorowo 15/2, 76-243 Mikorowo;gm. Czarna Dąbrówka;bytowski;pomorskie;439;582;582;0;214;225;225;0;0;1;0;0;0;0;0;0;0;225;0;0;225;5;2;3;0;220;3;3;0;0;0;0;0;0;0;0;0;3;22;9;0;7;1;0;0;0;0;4;1;22;78;16;42;3;1;0;0;0;0;0;16;78;110;75;5;6;11;2;0;0;1;4;6;110;3;1;0;0;0;2;0;0;0;0;0;3;4;2;1;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
220103;4;wieś;stały;Szkoła Podstawowa w Rokitach, Rokity 34, 77-123 Rokity;gm. Czarna Dąbrówka;bytowski;pomorskie;852;1129;1129;0;383;469;469;0;0;2;0;0;0;0;0;0;0;469;0;0;469;7;4;3;0;462;8;7;1;0;0;0;0;0;0;0;0;8;19;7;3;5;0;0;0;0;0;1;3;19;103;12;74;2;2;0;2;4;0;0;7;103;319;229;34;19;13;11;3;2;1;4;3;319;2;0;1;0;1;0;0;0;0;0;0;2;8;3;1;1;0;0;1;0;0;2;8;3;2;0;0;0;0;0;1;0;0;0;3
220103;5;wieś;stały;Szkoła Podstawowa w Nożynie, Nożyno 40, 77-115 Nożyno;gm. Czarna Dąbrówka;bytowski;pomorskie;690;906;906;0;414;276;276;0;0;5;0;0;0;0;0;0;0;276;0;0;276;5;3;2;0;271;8;3;1;2;1;1;0;0;0;0;0;8;21;16;0;4;1;0;0;0;0;0;0;21;85;26;41;1;0;0;0;0;2;1;14;85;152;116;12;5;6;3;2;1;1;0;6;152;1;0;0;0;0;1;0;0;0;0;0;1;3;0;3;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;1
220104;1;wieś;stały;Urząd Gminy, ul. Słupska 56, 77-140 Kołczygłowy;gm. Kołczygłowy;bytowski;pomorskie;770;1024;1024;0;338;432;432;0;0;7;0;0;0;0;0;0;0;432;0;0;432;5;4;1;0;427;21;7;3;7;0;1;1;0;1;0;1;21;79;32;7;30;3;1;1;3;0;0;2;79;152;24;102;2;1;1;0;1;1;0;20;152;151;86;11;4;8;3;2;1;2;2;32;151;2;1;0;0;0;0;1;0;0;0;0;2;17;8;4;1;0;1;1;0;1;1;17;5;1;4;0;0;0;0;0;0;0;0;5
220104;2;wieś;stały;Gminny Osrodek Kultury, ul. Szkolna 1, 77-140 Kołczygłowy;gm. Kołczygłowy;bytowski;pomorskie;1073;1419;1419;0;654;419;419;0;0;9;0;0;0;0;0;0;0;419;0;0;419;7;4;3;0;412;13;7;1;4;0;0;0;0;0;1;0;13;57;22;6;23;0;1;1;1;0;1;2;57;125;32;75;2;2;0;0;0;2;1;11;125;205;128;20;11;10;3;3;3;1;2;24;205;1;1;0;0;0;0;0;0;0;0;0;1;6;3;0;0;1;1;0;0;0;1;6;5;1;2;0;0;0;1;0;0;0;1;5
220104;3;wieś;stały;Świetlica wiejska, Gałąźnia Wielka 2a, 77-140 Kołczygłowy;gm. Kołczygłowy;bytowski;pomorskie;292;375;375;0;196;96;96;0;0;0;0;0;0;0;0;0;0;96;0;0;96;2;2;0;0;94;5;3;0;0;0;0;1;0;0;0;1;5;14;6;0;8;0;0;0;0;0;0;0;14;23;5;12;1;0;0;0;0;1;0;4;23;44;21;4;4;7;1;1;0;0;0;6;44;3;1;1;0;0;1;0;0;0;0;0;3;5;2;1;0;0;0;0;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
220104;4;wieś;stały;Szkoła Podstawowa, Łubno 22, 77-140 Kołczygłowy;gm. Kołczygłowy;bytowski;pomorskie;438;581;581;0;282;156;156;0;0;0;0;0;0;0;0;0;0;156;0;0;156;2;2;0;0;154;4;1;0;0;0;0;0;0;0;0;3;4;16;5;0;7;0;0;0;2;1;1;0;16;51;12;27;4;0;0;0;0;0;0;8;51;72;33;8;7;5;2;0;0;1;1;15;72;0;0;0;0;0;0;0;0;0;0;0;0;8;3;2;1;1;1;0;0;0;0;8;3;3;0;0;0;0;0;0;0;0;0;3
220105;1;wieś;stały;Zespół Szkół, Kaszubska 1, 77-138 Borowy Młyn;gm. Lipnica;bytowski;pomorskie;511;678;678;0;229;282;282;0;0;9;0;0;0;0;0;0;0;282;0;0;282;6;5;1;0;276;6;2;1;0;0;1;1;1;0;0;0;6;8;4;0;1;0;0;0;1;1;1;0;8;86;23;44;0;0;0;0;0;0;1;18;86;168;81;18;15;16;1;4;0;5;4;24;168;3;0;1;0;2;0;0;0;0;0;0;3;4;1;3;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;1
220105;2;wieś;stały;Budynek gminny, Borzyszkowy 4, 77-130 Lipnica;gm. Lipnica;bytowski;pomorskie;709;923;923;0;341;368;368;0;0;0;0;0;0;0;0;0;0;368;0;0;368;6;4;2;0;362;11;8;0;1;0;0;1;0;1;0;0;11;9;3;2;3;0;0;0;0;1;0;0;9;57;15;30;0;1;1;1;0;1;0;8;57;279;145;25;15;27;9;2;2;2;4;48;279;2;1;0;0;0;0;0;0;0;0;1;2;3;2;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;1
220105;3;wieś;stały;Zespół Szkół, Jana Pawła II 79, 77-139 Brzeźno Szlacheckie;gm. Lipnica;bytowski;pomorskie;681;895;895;0;334;347;347;0;2;10;0;0;0;0;0;0;0;347;0;0;347;6;1;5;0;341;16;8;3;1;0;3;0;0;0;0;1;16;11;4;6;0;0;0;0;0;1;0;0;11;93;35;39;1;0;0;0;0;0;2;16;93;212;115;22;5;8;3;2;5;0;2;50;212;2;2;0;0;0;0;0;0;0;0;0;2;6;2;0;1;2;0;0;0;0;1;6;1;0;0;0;0;0;1;0;0;0;0;1
220105;4;wieś;stały;Zespół Szkół, Szkolna 4, 77-130 Lipnica;gm. Lipnica;bytowski;pomorskie;760;1011;1011;0;303;457;457;0;1;3;0;0;0;0;0;0;0;457;0;0;457;7;6;1;0;450;18;10;1;1;1;1;2;0;0;0;2;18;20;10;1;7;0;0;0;2;0;0;0;20;103;31;48;3;1;1;1;0;1;0;17;103;280;125;39;11;13;12;4;0;3;4;69;280;6;1;0;1;0;1;1;0;0;1;1;6;19;8;4;2;2;0;0;0;0;3;19;4;1;0;0;1;0;1;0;0;0;1;4
220105;5;wieś;stały;Sala wiejska, Zapceń 98, 77-130 Lipnica;gm. Lipnica;bytowski;pomorskie;511;685;685;0;215;296;296;0;0;7;0;0;0;0;0;0;0;296;0;0;296;5;5;0;0;291;7;5;0;0;0;0;0;0;1;0;1;7;10;7;0;1;0;0;0;0;1;0;1;10;54;6;28;2;1;0;2;0;0;2;13;54;202;106;30;18;4;7;0;1;0;5;31;202;1;1;0;0;0;0;0;0;0;0;0;1;14;6;1;0;3;2;1;0;0;1;14;3;0;0;0;1;1;1;0;0;0;0;3
220106;1;miasto;stały;Sanus s. c., Osiedle Ceglane 1, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;730;945;945;0;350;380;380;0;0;2;0;0;0;0;0;0;0;380;0;0;380;0;0;0;0;380;16;6;2;0;1;0;1;1;0;1;4;16;34;11;4;14;1;2;0;0;0;2;0;34;164;39;108;2;1;1;2;2;0;0;9;164;154;66;12;5;8;0;0;0;0;0;63;154;3;1;0;1;0;1;0;0;0;0;0;3;4;1;0;2;1;0;0;0;0;0;4;5;2;0;0;1;0;0;1;0;0;1;5
220106;2;miasto;stały;Siedziba Miejsko-Gminnej Komisji ds. Rozwiązywania Problemów Alkoholowych w Miastku, ul. Juliana Tuwima 1, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;720;930;930;0;336;384;384;0;1;3;0;0;0;0;0;0;0;384;0;0;384;3;0;3;0;381;7;1;2;0;2;0;0;0;1;1;0;7;25;9;2;12;0;0;0;0;0;0;2;25;185;40;125;2;0;0;0;0;0;1;17;185;156;31;6;0;16;3;1;0;0;0;99;156;3;1;0;0;0;0;2;0;0;0;0;3;5;3;0;0;0;0;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
220106;3;miasto;stały;Przedszkole Miejskie Nr 3 w Miastku, ul. Juliana Tuwima 2, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;860;1138;1138;0;371;489;489;0;0;0;1;1;0;0;0;0;1;490;1;0;490;4;1;3;0;486;12;6;2;0;1;0;0;0;2;0;1;12;33;11;3;13;2;1;0;2;0;0;1;33;220;49;158;2;1;0;0;1;0;0;9;220;213;48;14;0;24;0;0;0;0;0;127;213;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;0;0;0;0;4;4;1;0;0;1;0;0;0;0;1;1;4
220106;4;miasto;stały;Państwowa Straż Pożarna w Miastku, ul. Konstytucji 3 Maja 2a, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;800;1037;1037;0;367;433;433;0;2;1;0;0;0;0;0;0;0;433;0;0;433;2;1;1;0;431;14;8;0;4;0;0;1;0;0;1;0;14;25;12;0;9;0;2;0;1;0;1;0;25;221;62;132;3;0;0;0;0;0;0;24;221;161;27;12;2;29;1;0;1;1;0;88;161;4;0;2;0;0;2;0;0;0;0;0;4;4;2;2;0;0;0;0;0;0;0;4;2;0;0;0;0;0;1;0;0;1;0;2
220106;5;miasto;stały;Przedszkole Nr 1 w Miastku, ul. Koszalińska 19, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;658;859;859;0;352;306;306;0;0;4;1;1;0;0;0;0;1;307;1;0;307;3;1;2;0;304;13;10;0;0;0;0;0;1;1;1;0;13;29;13;3;8;2;0;0;0;2;1;0;29;136;33;93;0;0;0;1;1;1;0;7;136;116;28;6;0;5;1;0;0;0;0;76;116;1;0;0;1;0;0;0;0;0;0;0;1;6;0;2;0;2;0;2;0;0;0;6;3;2;0;0;0;0;0;0;1;0;0;3
220106;6;miasto;stały;Zespół Szkół Ogólnokształcących i Technicznych, ul. Młodzieżowa 3, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;850;1115;1115;0;373;477;477;0;0;18;0;0;0;0;0;0;0;477;0;0;477;1;0;1;0;476;15;13;0;0;2;0;0;0;0;0;0;15;42;18;0;17;2;1;2;1;1;0;0;42;220;52;145;2;0;0;1;0;0;1;19;220;188;49;19;2;11;1;1;2;0;2;101;188;2;0;1;0;1;0;0;0;0;0;0;2;6;4;2;0;0;0;0;0;0;0;6;3;1;0;1;0;0;0;0;0;1;0;3
220106;7;miasto;stały;Szkoła Podstawowa Nr 2 w Miastku, ul. Kujawska 1, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;699;940;940;0;290;409;409;0;0;2;0;0;0;0;0;0;0;409;0;0;409;5;4;1;0;404;23;14;2;2;1;1;0;1;1;0;1;23;25;9;2;8;1;2;0;1;0;2;0;25;201;32;148;3;1;1;0;0;0;0;16;201;134;37;12;2;4;1;0;0;0;1;77;134;5;1;1;3;0;0;0;0;0;0;0;5;15;9;2;0;1;1;0;1;0;1;15;1;0;1;0;0;0;0;0;0;0;0;1
220106;8;miasto;stały;Opieka Dzienna nad Dziećmi, ul. Kaszubska 23a, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;970;1266;1266;0;479;491;491;0;1;0;0;0;0;0;0;0;0;491;0;0;491;5;5;0;0;486;26;17;4;1;0;1;1;0;0;0;2;26;41;19;0;13;2;0;0;2;0;1;4;41;206;31;155;0;1;0;0;0;0;0;19;206;201;65;11;2;10;1;0;0;0;2;110;201;2;2;0;0;0;0;0;0;0;0;0;2;8;3;1;0;1;0;0;0;1;2;8;2;1;0;0;0;0;0;0;0;0;1;2
220106;9;wieś;stały;Szkoła Podstawowa w Dretyniu, Dretyń 26, 77-203 Miastko;gm. Miastko;bytowski;pomorskie;830;1078;1078;0;516;314;314;0;0;3;0;0;0;0;0;0;0;314;0;0;314;2;2;0;0;312;15;10;1;1;1;0;0;0;2;0;0;15;30;11;1;15;0;0;1;1;1;0;0;30;138;13;109;0;0;0;1;0;0;0;15;138;118;25;4;4;10;2;0;1;0;1;71;118;4;4;0;0;0;0;0;0;0;0;0;4;5;2;0;2;1;0;0;0;0;0;5;2;0;0;1;0;0;0;0;0;0;1;2
220106;10;wieś;stały;Szkoła Podstawowa w Słosinku, Słosinko 4, 77-211 Miastko;gm. Miastko;bytowski;pomorskie;740;976;976;0;540;200;200;0;0;5;0;0;0;0;0;0;0;200;0;0;200;1;1;0;0;199;6;5;0;0;0;0;0;0;0;0;1;6;13;4;0;7;0;1;0;1;0;0;0;13;71;12;56;0;1;0;0;0;0;0;2;71;101;41;10;2;0;1;0;1;0;1;45;101;4;2;0;0;0;1;1;0;0;0;0;4;2;1;1;0;0;0;0;0;0;0;2;2;1;0;0;1;0;0;0;0;0;0;2
220106;11;wieś;stały;Szkoła Podstawowa w Świerznie, Świerzno 4, 77-222 Miastko;gm. Miastko;bytowski;pomorskie;750;1000;1000;0;453;297;297;0;0;4;0;0;0;0;0;0;0;297;0;0;297;2;1;1;0;295;11;7;0;0;0;1;0;1;0;2;0;11;27;9;1;15;0;0;0;1;0;0;1;27;128;24;82;11;1;0;0;0;0;0;10;128;119;26;5;4;2;1;0;0;0;3;78;119;1;1;0;0;0;0;0;0;0;0;0;1;6;1;0;1;1;2;0;1;0;0;6;3;2;0;0;0;0;1;0;0;0;0;3
220106;12;wieś;stały;Świetlica Wiejska w Trzcinnie, Trzcinno 8a, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;630;815;815;0;443;187;187;0;0;1;0;0;0;0;0;0;0;187;0;0;187;5;4;1;0;182;8;5;3;0;0;0;0;0;0;0;0;8;18;5;0;9;2;0;0;1;0;1;0;18;68;13;48;0;1;0;0;1;0;2;3;68;82;27;3;1;0;0;0;0;0;0;51;82;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
220106;13;wieś;stały;Szkoła Podstawowa w Piaszczynie, Piaszczyna 6, 77-207 Miastko;gm. Miastko;bytowski;pomorskie;720;936;936;0;506;214;214;0;0;5;0;0;0;0;0;0;0;214;0;0;214;2;2;0;0;212;7;1;2;1;0;2;0;0;0;0;1;7;13;7;0;5;0;1;0;0;0;0;0;13;65;15;39;1;0;1;0;0;1;1;7;65;115;25;7;2;5;2;1;1;0;0;72;115;1;1;0;0;0;0;0;0;0;0;0;1;7;5;1;0;0;0;0;0;0;1;7;4;2;0;0;0;1;0;0;1;0;0;4
220106;14;wieś;stały;Środowiskowy Dom Samopomocy w Miastku, ul. Juliana Tuwima 1, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;690;912;912;0;402;288;288;0;0;2;0;0;0;0;0;0;0;288;0;0;288;7;6;1;0;281;7;5;1;0;0;0;0;0;0;0;1;7;35;17;0;13;1;0;0;3;0;0;1;35;122;12;85;2;0;0;0;0;0;2;21;122;110;22;13;1;4;1;0;0;1;0;68;110;3;1;0;1;0;0;0;0;0;0;1;3;3;1;1;0;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;1
220106;15;wieś;stały;Szkoła Podstawowa Nr 2 w Miastku, ul. Kujawska 1, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;970;1260;1260;0;533;437;437;0;0;0;0;0;0;0;0;0;0;437;0;0;437;4;3;1;0;433;16;13;0;0;1;0;0;0;0;0;2;16;32;8;5;12;4;1;0;1;0;1;0;32;235;22;194;4;2;0;0;1;0;0;12;235;138;37;11;4;9;0;0;0;0;1;76;138;2;2;0;0;0;0;0;0;0;0;0;2;10;5;1;1;1;0;0;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0
220106;16;miasto;zakład leczniczy;Szpital Miejski w Miastku sp z o. o., ul. Wybickiego 30, 77-200 Miastko;gm. Miastko;bytowski;pomorskie;130;101;101;0;71;59;59;0;0;0;0;0;0;0;0;0;0;59;0;0;59;2;2;0;0;57;1;1;0;0;0;0;0;0;0;0;0;1;5;2;1;0;1;1;0;0;0;0;0;5;19;4;13;0;0;0;0;0;0;0;2;19;29;11;4;2;1;1;1;0;0;1;8;29;2;0;0;0;0;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
220107;1;wieś;stały;Gminne Centrum Kultury i Biblioteka w Parchowie, Kartuska 5, 77-124 Parchowo;gm. Parchowo;bytowski;pomorskie;1089;1462;1460;2;339;750;750;0;0;9;0;0;0;0;0;0;0;750;0;1;749;9;1;8;0;740;23;14;2;5;0;2;0;0;0;0;0;23;43;16;5;11;4;1;1;3;2;0;0;43;247;78;119;5;1;0;0;3;1;1;39;247;401;276;49;25;4;15;3;2;0;2;25;401;2;2;0;0;0;0;0;0;0;0;0;2;18;7;4;1;2;1;0;0;1;2;18;6;3;1;0;1;0;0;0;0;1;0;6
220107;2;wieś;stały;Wiejski Dom Kultury w Nakli, Długa 11/6, 77-127 Nakla;gm. Parchowo;bytowski;pomorskie;581;765;764;1;220;361;361;0;0;2;0;0;0;0;0;0;0;361;0;0;361;7;4;3;0;354;12;6;1;0;0;0;0;0;0;1;4;12;16;9;0;3;0;1;1;1;0;0;1;16;103;20;66;1;0;2;1;1;0;2;10;103;200;144;16;14;4;2;0;2;1;3;14;200;6;5;0;0;0;0;1;0;0;0;0;6;7;3;3;1;0;0;0;0;0;0;7;10;3;2;2;0;0;1;1;0;1;0;10
220107;3;wieś;stały;Remiza strażacka, Chośnica 7A, 77-124 Chośnica;gm. Parchowo;bytowski;pomorskie;200;251;250;1;102;98;97;1;0;0;0;0;0;0;0;0;0;98;0;0;98;2;2;0;0;96;7;1;0;2;0;0;0;0;1;2;1;7;1;0;1;0;0;0;0;0;0;0;0;1;9;3;3;0;0;0;0;0;0;0;3;9;75;56;8;7;0;0;1;1;0;1;1;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;1;0;0;0;4
220107;4;wieś;stały;Sala wiejska, Żukówko 17A, 77-121 Żukówko;gm. Parchowo;bytowski;pomorskie;271;357;357;0;139;132;132;0;0;0;0;0;0;0;0;0;0;132;0;0;132;2;1;1;0;130;10;9;0;0;1;0;0;0;0;0;0;10;4;0;1;3;0;0;0;0;0;0;0;4;49;3;39;0;0;0;1;0;1;0;5;49;65;43;6;2;2;1;2;0;0;0;9;65;2;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220108;1;wieś;stały;Świetlica Wiejska w Studzienicach, ul. Brzozowa 5, 77-143 Studzienice;gm. Studzienice;bytowski;pomorskie;1039;1416;1415;1;463;576;575;1;0;26;0;0;0;0;0;0;0;575;0;0;575;4;1;3;0;571;13;13;0;0;0;0;0;0;0;0;0;13;35;19;2;10;2;1;0;0;0;1;0;35;251;67;147;4;0;0;1;3;2;2;25;251;254;183;49;8;1;3;0;0;0;3;7;254;1;0;0;0;0;0;0;1;0;0;0;1;15;9;2;0;0;0;0;2;0;2;15;2;0;0;0;1;0;0;0;0;0;1;2
220108;2;wieś;stały;Świetlica Wiejska w Półcznie, Półczno 6, 77-125 Półczno;gm. Studzienice;bytowski;pomorskie;491;648;647;1;251;240;240;0;1;3;0;0;0;0;0;0;0;240;0;0;240;2;0;2;0;238;10;6;3;0;0;0;0;0;1;0;0;10;10;0;3;4;2;0;0;1;0;0;0;10;83;21;56;3;0;0;0;1;0;0;2;83;123;81;17;12;4;3;1;1;2;1;1;123;0;0;0;0;0;0;0;0;0;0;0;0;12;8;1;0;2;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0
220108;3;wieś;stały;Centrum Kultury i Biblioteka Gminy Studzienice Ugoszcz, Ugoszcz 12b, 77-142 Ugoszcz;gm. Studzienice;bytowski;pomorskie;608;797;797;0;294;314;314;0;0;1;0;0;0;0;0;0;0;314;0;0;314;0;0;0;0;314;16;10;3;0;0;1;0;1;0;0;1;16;22;5;1;7;2;0;1;1;0;3;2;22;134;22;72;3;1;0;1;0;2;1;32;134;131;90;14;4;4;4;3;2;1;4;5;131;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;1;0;1;0;0;1;1;9;2;1;0;1;0;0;0;0;0;0;0;2
