Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 GODEK Kaja Urszula;2 BŁASZCZYK Stefan;3 SZEWCZYK Marek Wacław;4 ZALEŚNA Katarzyna Anna;5 KORWIN-MIKKE Jacek Baltazar;6 STRUS Sylwia;7 NITECKA Ewa Alicja;8 WITASZEK Sławomir;9 DRZEWIŃSKI Piotr Michał;10 MOJZESOWICZ Wojciech;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 PIECHNA-WIĘCKIEWICZ Paulina Krystyna;2 FAJDEK Patryk;3 ŻMIJEWSKA Aleksandra Małgorzata;4 GRYCHTAL Sławomir Włodzimierz;5 ŻABICKA Monika Maria;6 KARNIEWICZ Mateusz;7 PIASECKA Anna;8 MAĆKOWIAK Patryk;9 ZIEMNICKA Małgorzata Maria;10 MARZEC Marcin;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 KALINOWSKI Jarosław;2 ROSATI Dariusz Kajetan;3 SITARSKI Ireneusz Robert;4 KALINOWSKA Katarzyna;5 WOJTUNIK Paweł;6 KUBALEWSKI Wojciech Marian;7 UCHWAŁ Aneta;8 LANC Elżbieta;9 KRASKA-ROMANOWSKA Beata;10 HIBNER Jolanta Emilia;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 BIELAN Adam Jerzy;2 KOC Maria Zofia;3 KUŹMIUK Zbigniew Krzysztof;4 MAŁECKI Maciej;5 KWIECIEŃ Anna;6 CZARTORYSKI Arkadiusz;7 WARGOCKA Teresa Anna;8 KRZĘTOWSKA Agnieszka Maria;9 ROMANOWSKI Rafał;10 OPIOŁA Marek;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 OLKO Dorota Zofia;2 DOBROWOLSKI Mateusz;3 ŻYTKOWSKA-PRUS Anna Izabela;4 PIÓROWICZ Jerzy Wojciech;5 ADAMCZYK Małgorzata Joanna;6 TRYSIŃSKI Piotr;7 KOSIEC Justyna Agnieszka;8 MATYJASZEK Artur Mariusz;9 SARNOWSKA Weronika Natalia;10 PŁATOS Sławomir;Razem;Lista nr 6 - KWW KUKIZ'15;1 HUSIEW Barbara;2 PIŁKA Marian;3 PATER Agata Bożena;4 LECHOWSKI Krzysztof Grzegorz;5 KLIMKOWSKI Sławomir;6 BORDZIO-BERUS Irena;7 FRYDRYK Jakub;8 JĘDRZEJEWSKI Robert Witold;9 POMORSKA Karolina Agnieszka;10 SANKOWSKA-GRABCZUK Lidia Izabela;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ROSIEWICZ Andrzej Wacław;2 GAJOWNICZEK Krzysztof;3 BUDZYŃSKA Jadwiga Barbara;4 KLOCH Adam Roman;5 MARCINIAK Elżbieta;6 KŁOBUKOWSKI Paweł;7 DŁUGOŁĘCKI Mariusz;8 LENART Karolina;9 KĘPA Justyna Joanna;10 KOWALIK Rafał Grzegorz;Razem;Lista nr 10 - KW JEDNOŚĆ NARODU;1 STAROSIELEC Romuald Tadeusz;2 POŁANECKI Paweł Mieczysław;3 ŻEBROWSKA Irena Małgorzata;4 CIECHANOWICZ Jan;5 SZMIGIEL Beata;6 MACIEJEWSKI Jakub;7 MAROSZEK Adam Jarosław;8 RACZYŃSKA Jolanta;9 SZCZYPIÓR Jolanta Elżbieta;10 JANOWSKI Gabriel;Razem
140605;6;miasto;stały;Ratusz Miejski w Grójcu, Plac Wolności 2, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;1204;1577;1577;0;518;686;686;0;1;1;0;0;0;0;0;0;0;685;0;0;685;8;2;6;0;677;24;11;1;1;1;6;0;0;0;2;2;24;43;12;9;5;0;3;4;4;1;2;3;43;286;83;118;26;4;25;0;3;4;4;19;286;300;170;12;79;4;19;7;4;3;2;0;300;3;2;0;1;0;0;0;0;0;0;0;3;19;7;2;2;1;0;0;3;1;2;1;19;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1
140605;7;miasto;stały;Publiczna Szkoła Podstawowa Nr 3 w Grójcu, ul. Armii Krajowej 34, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;1292;1690;1690;0;563;729;729;0;0;5;0;0;0;0;0;0;0;729;0;0;729;10;3;7;0;719;29;8;4;1;2;11;0;0;1;2;0;29;55;25;10;3;0;4;2;0;0;1;10;55;267;89;115;24;3;10;2;3;1;2;18;267;330;176;8;106;7;15;7;3;3;4;1;330;3;2;0;0;0;1;0;0;0;0;0;3;26;9;3;3;1;2;1;2;1;2;2;26;6;3;1;1;0;0;0;0;1;0;0;6;3;1;0;0;0;1;0;0;0;0;1;3
140605;8;wieś;stały;Siedziba byłej Publicznej Szkoły Podstawowej w Słomczynie, Słomczyn 42, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;412;544;544;0;203;209;209;0;0;4;0;0;0;0;0;0;0;209;0;0;209;1;0;1;0;208;5;3;0;0;1;1;0;0;0;0;0;5;15;8;1;1;0;3;0;1;0;0;1;15;73;38;19;2;3;3;0;0;0;1;7;73;106;66;5;24;2;5;3;0;0;0;1;106;2;2;0;0;0;0;0;0;0;0;0;2;5;2;1;0;1;0;0;0;0;1;0;5;2;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
140605;9;wieś;stały;Regionalna Dyrekcja Lasów Państwowych w Radomiu Nadleśnictwo Grójec, Podole 91, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;909;1186;1186;0;379;530;530;0;1;5;0;0;0;0;0;0;0;530;0;0;530;2;1;1;0;528;29;17;2;1;2;5;1;0;0;0;1;29;31;9;6;4;0;2;0;4;0;0;6;31;154;77;32;9;7;10;1;0;2;0;16;154;279;135;19;75;13;14;8;4;2;5;4;279;3;2;1;0;0;0;0;0;0;0;0;3;28;12;5;5;1;0;0;1;0;4;0;28;2;1;0;0;0;0;0;0;1;0;0;2;2;1;0;0;0;0;0;0;0;1;0;2
140605;10;wieś;stały;Publiczna Szkoła Podstawowa w Lesznowoli, Lesznowola ul. Szkolna 1, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;1176;1543;1543;0;432;744;744;0;0;5;0;0;0;0;0;0;0;744;0;0;744;6;5;1;0;738;14;8;1;1;0;3;0;0;0;0;1;14;69;39;17;0;2;3;0;3;1;1;3;69;268;109;84;13;12;16;3;1;1;2;27;268;349;182;14;110;15;12;9;2;1;4;0;349;13;5;1;0;1;1;1;2;1;1;0;13;23;8;7;1;1;4;0;1;1;0;0;23;2;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
140605;11;wieś;stały;Publiczna Szkoła Podstawowa w Częstoniewie, Częstoniew 60, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;489;637;637;0;296;193;193;0;0;1;0;0;0;0;0;0;0;193;0;0;193;2;0;2;0;191;16;6;2;1;0;7;0;0;0;0;0;16;8;5;0;1;0;0;0;2;0;0;0;8;20;8;10;0;1;0;0;0;0;0;1;20;139;86;8;36;3;4;0;1;0;1;0;139;2;1;0;0;0;1;0;0;0;0;0;2;6;1;2;1;1;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140605;12;wieś;stały;Publiczna Szkoła Podstawowa w Bikówku, Bikówek 21, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;845;1093;1093;0;401;444;444;0;1;1;0;0;0;0;0;0;0;443;0;0;443;3;0;3;0;440;31;15;1;0;4;9;0;0;2;0;0;31;18;9;3;2;0;1;1;0;1;1;0;18;147;95;30;3;2;7;0;1;3;0;6;147;222;101;11;78;14;9;3;0;1;3;2;222;2;0;1;1;0;0;0;0;0;0;0;2;17;11;1;1;1;1;0;0;1;1;0;17;2;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;1
140605;13;wieś;stały;Ochotnicza Staż Pożarna w Pabierowicach, Pabierowice 39B, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;568;750;747;3;267;301;299;2;0;0;0;0;0;0;0;0;0;301;0;0;301;6;5;1;0;295;10;5;2;1;0;1;1;0;0;0;0;10;11;6;1;0;1;3;0;0;0;0;0;11;86;59;14;6;2;4;0;0;0;1;0;86;169;68;8;78;0;11;2;1;0;1;0;169;2;0;0;0;0;0;0;0;0;0;2;2;9;8;0;0;1;0;0;0;0;0;0;9;8;3;0;2;2;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
140605;14;wieś;stały;SGGW w Warszawie Ośrodek Szkoleniowy Wypoczynkowy w Kociszewie, Kociszew 1E, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;477;633;633;0;226;251;251;0;0;11;0;0;0;0;0;0;0;251;0;0;251;1;0;1;0;250;9;3;0;1;1;4;0;0;0;0;0;9;4;2;1;0;0;0;0;0;0;0;1;4;95;52;27;3;1;1;0;1;7;0;3;95;137;65;2;53;3;6;6;1;0;0;1;137;1;0;0;0;1;0;0;0;0;0;0;1;4;2;1;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140605;15;miasto;areszt śledczy;Areszt Śledczy w Grójcu, ul. Armii Krajowej 21, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;171;173;173;0;94;77;77;0;0;0;0;0;0;0;0;0;0;77;0;0;77;2;1;1;0;75;12;0;1;0;2;9;0;0;0;0;0;12;2;0;2;0;0;0;0;0;0;0;0;2;52;23;13;1;2;2;1;1;0;0;9;52;6;1;1;3;0;0;0;0;0;1;0;6;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
140605;16;miasto;zakład leczniczy;Powiatowe Centrum Medyczne w Grójcu, ul. Księdza Piotra Skargi 10, 05-600 Grójec;gm. Grójec;grójecki;mazowieckie;67;88;88;0;24;43;43;0;0;2;0;0;0;0;0;0;0;43;0;0;43;0;0;0;0;43;2;2;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;1;0;0;0;2;9;5;3;0;0;1;0;0;0;0;0;9;28;14;0;8;2;1;3;0;0;0;0;28;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
140605;17;wieś;dom pomocy społecznej;"Dom Pomocy Społecznej ""Pod Topolami"" w Lesznowoli, Lesznowola ul. Grójecka 1, 05-600 Grójec";gm. Grójec;grójecki;mazowieckie;85;79;79;0;69;16;16;0;0;0;0;0;0;0;0;0;0;16;0;0;16;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0;0;0;0;0;0;0;2;10;2;4;1;1;2;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
140606;1;wieś;stały;Gminna Biblioteka Publiczna w Jasieńcu, ul. Warecka 42, 05-604 Jasieniec;gm. Jasieniec;grójecki;mazowieckie;1756;2296;2296;0;790;965;965;0;1;0;0;0;0;0;0;0;0;966;0;0;966;13;7;6;0;953;64;33;0;5;2;18;2;2;0;0;2;64;47;25;11;3;0;2;0;3;0;0;3;47;260;170;33;26;8;9;0;1;1;1;11;260;517;219;20;210;12;14;18;7;1;11;5;517;10;7;1;0;0;2;0;0;0;0;0;10;44;16;10;6;4;3;0;3;1;0;1;44;8;0;2;0;0;0;2;1;2;0;1;8;3;1;1;0;1;0;0;0;0;0;0;3
140606;2;wieś;stały;Publiczna Szkoła Podstawowa w Zbroszy Dużej, Zbrosza Duża 30, 05-604 Jasieniec;gm. Jasieniec;grójecki;mazowieckie;611;794;794;0;276;335;335;0;0;2;0;0;0;0;0;0;0;335;0;0;335;2;2;0;0;333;15;9;1;0;2;2;0;0;0;1;0;15;4;1;1;0;0;1;0;0;0;1;0;4;78;61;7;4;1;4;0;0;0;0;1;78;208;69;2;117;4;0;7;3;4;2;0;208;3;1;0;1;0;0;0;1;0;0;0;3;19;6;6;5;1;0;0;0;1;0;0;19;5;3;0;0;0;1;0;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;1;1
140606;3;wieś;stały;Ochotnicza Straż Pożarna w Boglewicach, Boglewice 46, 05-604 Jasieniec;gm. Jasieniec;grójecki;mazowieckie;921;1205;1205;0;485;436;436;0;1;0;0;0;0;0;0;0;0;436;0;0;436;3;3;0;0;433;20;5;0;1;2;7;1;1;0;0;3;20;22;9;4;0;1;2;1;1;1;1;2;22;85;59;8;7;4;1;0;1;0;0;5;85;283;114;5;133;5;7;7;3;1;5;3;283;6;1;1;0;0;2;0;0;2;0;0;6;13;7;2;1;1;2;0;0;0;0;0;13;1;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;2;3
140607;1;miasto;stały;Zespół Szkół Ogólnokształcących w Mogielnicy, ul. Nowomiejska 1, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;933;1222;1222;0;463;470;470;0;1;10;0;0;0;0;0;0;0;469;0;0;469;4;4;0;0;465;22;12;2;3;0;4;1;0;0;0;0;22;13;8;0;1;0;0;1;2;0;0;1;13;147;69;39;5;3;18;0;1;1;0;11;147;259;114;2;121;5;8;5;2;1;1;0;259;7;5;1;0;0;0;0;0;0;1;0;7;12;6;1;1;0;1;0;0;3;0;0;12;2;1;0;0;0;0;0;0;0;1;0;2;3;1;0;0;0;1;1;0;0;0;0;3
140607;2;miasto;stały;Budynek OSP Mogielnica Sala Widowiskowa, Plac Poświętne 11, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;748;981;981;0;295;452;452;0;3;9;0;0;0;0;0;0;0;452;0;0;452;8;5;3;0;444;22;8;2;1;0;8;0;1;2;0;0;22;14;9;0;0;0;3;0;1;0;1;0;14;113;38;41;1;6;24;0;0;0;2;1;113;269;131;2;120;1;5;3;1;3;1;2;269;1;1;0;0;0;0;0;0;0;0;0;1;19;10;4;0;0;3;1;0;1;0;0;19;4;1;1;1;0;0;0;0;0;1;0;4;2;1;0;1;0;0;0;0;0;0;0;2
140607;3;wieś;stały;Publiczna Szkoła Podstawowa w Mogielnicy, ul. Przylesie 10, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;1108;1437;1437;0;519;589;589;0;1;1;0;0;0;0;0;0;0;589;0;0;589;2;2;0;0;587;27;7;6;3;1;7;0;0;0;1;2;27;28;16;2;2;1;2;2;2;0;1;0;28;106;62;18;3;6;11;0;0;0;1;5;106;397;173;6;190;5;8;6;3;5;1;0;397;3;1;1;0;0;0;0;0;0;0;1;3;20;7;3;4;2;2;0;0;1;1;0;20;5;1;1;0;0;1;0;0;2;0;0;5;1;0;0;1;0;0;0;0;0;0;0;1
140607;4;wieś;stały;Publiczna Szkoła Podstawowa w Borowem, Borowe 29, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;520;674;674;0;261;259;259;0;0;2;0;0;0;0;0;0;0;259;0;0;259;7;5;2;0;252;12;7;1;0;0;1;1;0;0;0;2;12;5;1;1;0;0;2;0;1;0;0;0;5;50;37;5;0;0;7;0;0;0;0;1;50;177;61;0;108;1;2;3;0;1;1;0;177;1;1;0;0;0;0;0;0;0;0;0;1;5;1;0;0;0;1;0;0;0;2;1;5;2;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
140607;5;wieś;stały;Publiczna Szkoła Podstawowa w Michałowicach, Michałowice 4, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;430;563;563;0;202;228;228;0;0;4;0;0;0;0;0;0;0;227;0;0;227;5;5;0;0;222;11;5;1;0;0;4;0;1;0;0;0;11;7;2;1;1;0;0;0;1;0;0;2;7;34;21;6;2;0;3;0;2;0;0;0;34;162;45;3;91;11;7;2;0;0;0;3;162;2;0;0;0;0;0;0;0;0;0;2;2;6;4;1;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140607;6;wieś;stały;Publiczna Szkoła Podstawowa w Brzostowcu, Brzostowiec 55, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;449;598;598;0;194;255;255;0;2;2;0;0;0;0;0;0;0;255;0;0;255;6;4;2;0;249;10;7;0;0;1;1;0;1;0;0;0;10;7;3;2;0;1;0;0;0;0;1;0;7;31;22;2;1;1;0;1;1;2;0;1;31;191;82;2;94;4;4;1;0;1;1;2;191;0;0;0;0;0;0;0;0;0;0;0;0;8;1;1;0;2;1;0;1;0;1;1;8;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1
140607;7;wieś;stały;Budynek OSP w Miechowicach, Miechowice 32, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;578;755;755;0;251;327;327;0;0;3;0;0;0;0;0;0;0;327;0;0;327;3;2;1;0;324;19;7;3;0;0;4;1;0;0;3;1;19;5;4;0;0;0;0;0;1;0;0;0;5;46;32;3;1;1;5;0;0;0;0;4;46;233;72;5;141;3;7;2;0;2;1;0;233;0;0;0;0;0;0;0;0;0;0;0;0;15;3;4;1;0;1;0;3;1;2;0;15;6;1;0;0;0;1;1;0;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
140607;8;wieś;stały;Niepubliczna Szkoła Podstawowa w Kozietułach, Kozietuły 83, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;451;590;590;0;202;249;249;0;0;4;0;0;0;0;0;0;0;249;0;0;249;0;0;0;0;249;10;2;3;0;0;3;0;0;0;2;0;10;4;1;0;1;0;1;0;0;0;0;1;4;41;33;5;0;1;2;0;0;0;0;0;41;181;65;5;90;1;12;2;1;1;3;1;181;2;0;1;0;0;0;0;0;0;0;1;2;10;5;1;1;2;1;0;0;0;0;0;10;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
140607;9;wieś;stały;Dom Pomocy Społecznej w Tomczycach, Tomczyce 40, 05-640 Mogielnica;gm. Mogielnica;grójecki;mazowieckie;350;463;463;0;173;177;177;0;0;4;0;0;0;0;0;0;0;177;0;0;177;2;0;2;0;175;4;1;0;0;0;1;1;0;0;0;1;4;11;8;0;0;0;0;0;2;1;0;0;11;38;18;9;1;0;6;0;0;0;3;1;38;112;50;2;49;1;4;3;2;1;0;0;112;1;0;0;0;0;0;1;0;0;0;0;1;6;2;3;0;0;0;0;0;0;0;1;6;2;0;1;0;0;1;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;1
140608;1;miasto;stały;Zespół Szkolno-Przedszkolny im. Karola Wojtyły w Nowym Mieście nad Pilicą, ul. Ogrodowa 16, 26-420 Nowe Miasto nad Pilicą;gm. Nowe Miasto nad Pilicą;grójecki;mazowieckie;1303;1563;1563;0;508;795;795;0;0;9;0;0;0;0;0;0;0;794;0;0;794;8;5;3;0;786;24;17;1;0;1;4;0;0;1;0;0;24;17;13;0;0;1;2;0;0;0;0;1;17;212;144;27;3;6;19;1;0;0;0;12;212;507;136;6;323;20;15;2;1;2;1;1;507;7;4;0;1;1;0;0;0;0;0;1;7;12;2;4;0;2;2;0;0;0;1;1;12;3;2;0;0;0;1;0;0;0;0;0;3;4;0;0;0;0;2;0;1;0;0;1;4
140608;2;miasto;stały;Przychodnia Rejonowa w Nowym Mieście nad Pilicą, ul. Spacerowa 1, 26-420 Nowe Miasto nad Pilicą;gm. Nowe Miasto nad Pilicą;grójecki;mazowieckie;1116;1439;1439;0;354;762;762;0;2;8;0;0;0;0;0;0;0;762;0;0;762;6;2;4;0;756;25;18;1;0;0;5;0;1;0;0;0;25;29;21;1;3;1;1;0;2;0;0;0;29;248;153;55;3;6;18;1;2;0;0;10;248;423;149;37;203;4;17;2;2;5;1;3;423;8;5;0;1;0;1;1;0;0;0;0;8;15;10;2;3;0;0;0;0;0;0;0;15;6;1;2;0;0;0;0;1;0;0;2;6;2;0;0;0;0;0;1;0;1;0;0;2
140608;3;wieś;stały;Publiczna Szkoła Podstawowa w Żdżarach, Żdżary 75B, 26-420 Nowe Miasto nad Pilicą;gm. Nowe Miasto nad Pilicą;grójecki;mazowieckie;934;1208;1208;0;390;544;544;0;0;3;0;0;0;0;0;0;0;544;0;0;544;5;4;1;0;539;9;3;0;0;0;2;1;0;0;0;3;9;3;2;1;0;0;0;0;0;0;0;0;3;92;75;13;0;1;2;0;0;1;0;0;92;423;78;9;300;11;10;10;2;0;3;0;423;2;0;0;1;1;0;0;0;0;0;0;2;8;2;1;1;2;0;0;1;0;1;0;8;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
140608;4;wieś;stały;Remiza OSP w Łęgonicach, Łęgonice 119, 26-420 Nowe Miasto nad Pilicą;gm. Nowe Miasto nad Pilicą;grójecki;mazowieckie;709;926;926;0;310;399;399;0;0;1;0;0;0;0;0;0;0;399;0;0;399;1;1;0;0;398;15;10;1;3;0;1;0;0;0;0;0;15;8;6;0;0;0;1;0;1;0;0;0;8;39;33;1;0;0;4;1;0;0;0;0;39;328;127;10;173;5;8;1;0;1;2;1;328;0;0;0;0;0;0;0;0;0;0;0;0;6;4;1;1;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
140608;5;wieś;stały;Publiczna Szkoła Podstawowa w Nowym Mieście nad Pilicą, ul. Szkolna 4, 26-420 Nowe Miasto nad Pilicą;gm. Nowe Miasto nad Pilicą;grójecki;mazowieckie;959;1242;1242;0;431;528;528;0;0;0;0;0;0;0;0;0;0;528;0;0;528;6;5;1;0;522;18;10;3;0;0;4;0;0;0;0;1;18;10;3;0;2;2;0;0;1;2;0;0;10;140;110;7;2;5;10;1;1;0;1;3;140;332;97;18;184;5;14;5;0;0;6;3;332;1;0;0;0;0;0;0;1;0;0;0;1;18;7;1;0;0;2;1;1;1;4;1;18;2;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1
140608;6;miasto;zakład leczniczy;Samodzielny Publiczny Zakład Opieki Zdrowotnej w Nowym Mieście nad Pilicą, ul. Tomaszowska 43, 26-420 Nowe Miasto nad Pilicą;gm. Nowe Miasto nad Pilicą;grójecki;mazowieckie;81;51;51;0;59;22;22;0;0;0;0;0;0;0;0;0;0;22;0;0;22;1;1;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;2;18;12;0;5;0;0;0;0;0;1;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140608;7;miasto;dom pomocy społecznej;Dom Pomocy Społecznej im. Natalii Nitosławskiej w Nowym Mieście nad Pilicą, ul. Bielińskiego 26, 26-420 Nowe Miasto nad Pilicą;gm. Nowe Miasto nad Pilicą;grójecki;mazowieckie;54;29;29;0;27;27;27;0;0;0;0;0;0;0;0;0;0;27;0;0;27;2;1;1;0;25;1;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;1;0;2;4;3;0;0;0;0;1;0;0;0;0;4;15;5;0;10;0;0;0;0;0;0;0;15;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
140608;8;miasto;dom pomocy społecznej;Dom Pomocy Społecznej w Nowym Mieście nad Pilicą, ul. Ogrodowa 18, 26-420 Nowe Miasto nad Pilicą;gm. Nowe Miasto nad Pilicą;grójecki;mazowieckie;73;46;46;0;54;19;19;0;0;0;0;0;0;0;0;0;0;19;0;0;19;0;0;0;0;19;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;7;1;2;0;0;2;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;1;0;3
140609;1;wieś;stały;Publiczna Szkoła Podstawowa w Karolewie, Karolew 3, 05-652 Pniewy;gm. Pniewy;grójecki;mazowieckie;776;1020;1020;0;330;446;446;0;0;0;0;0;0;0;0;0;0;446;0;0;446;3;3;0;0;443;24;10;4;3;0;3;0;0;2;0;2;24;29;8;9;3;2;2;2;1;0;0;2;29;122;83;18;0;3;5;0;2;1;1;9;122;245;79;6;112;14;20;5;3;4;2;0;245;2;2;0;0;0;0;0;0;0;0;0;2;15;4;2;4;0;2;0;1;1;1;0;15;4;1;0;0;1;1;0;1;0;0;0;4;2;0;0;0;0;0;0;0;1;0;1;2
140609;2;wieś;stały;Publiczna Szkoła Podstawowa w Ciechlinie, Ciechlin 39A, 05-652 Pniewy;gm. Pniewy;grójecki;mazowieckie;505;659;659;0;246;259;259;0;0;3;0;0;0;0;0;0;0;259;0;0;259;0;0;0;0;259;9;0;1;3;0;4;0;1;0;0;0;9;7;3;0;3;0;0;0;1;0;0;0;7;89;66;13;3;0;2;0;1;0;0;4;89;141;40;2;86;9;1;1;0;0;1;1;141;0;0;0;0;0;0;0;0;0;0;0;0;13;3;1;0;0;3;0;0;1;3;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
