Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 BOSAK Krzysztof;2 KULESZA Jakub;3 PAZIO Rafał Piotr;4 ROSS Sebastian;5 KRAJSKI Stanisław;6 PISKORZ Monika Beata;7 PAMIĘTA Marta;8 KRAJEWSKA Zuzanna Maria;9 KRZYSZTOFIK Joanna;10 JAKUBIAK Marek;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 BIEDROŃ Robert;2 SCHEURING-WIELGUS Joanna Izabela;3 PŁATEK Monika Stanisława;4 TRACZYK Adam Paweł;5 BUŹNIAK Sylwia Lidia;6 TARCZYŃSKA Anna Małgorzata;7 PELC Filip Tadeusz;8 KUBIAK Jacek Zbigniew;9 BRAITER Katarzyna Anna;10 GAWKOWSKI Krzysztof Kamil;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 CIMOSZEWICZ Włodzimierz;2 HALICKI Andrzej Witold;3 GASIUK-PIHOWICZ Kamila;4 HÜBNER Danuta Maria;5 BONI Michał Jan;6 ZIELIŃSKA Urszula Sara;7 PUDŁOWSKI Paweł Patryk;8 KALATA Edyta Teresa;9 BRZEZIŃSKA Anna Katarzyna;10 BARTOSZEWSKI Władysław Teofil;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 SARYUSZ-WOLSKI Jacek Emil;2 CZARNECKI Ryszard Henryk;3 RADZIWIŁŁ Konstanty;4 CZERWIŃSKA Anita;5 GRYGLAS Zbigniew;6 TOMASZEWSKA Ewa;7 SMIRNOW Andrzej;8 KALETA Sebastian Jerzy;9 CHOROSIŃSKA Dominika Małgorzata;10 WYPYCH Małgorzata Maria;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 ZANDBERG Adrian Tadeusz;2 NOSAL-IKONOWICZ Agata Alina;3 KUCZYŃSKA Urszula Teresa;4 WRÓBLEWSKI Giedymin;5 TOFIL-SŁAWUSZEWSKA Anna Maria;6 BIEJAT Magdalena Agnieszka;7 MIERZWA Michał Mikołaj;8 WICHA Joanna Beata;9 WALCZYŃSKI Hubert Michał;10 GRODZKA Anna;Razem;Lista nr 6 - KWW KUKIZ'15;1 TYSZKA Stanisław;2 RZYMKOWSKI Tomasz Piotr;3 TANAJNO Paweł Jan;4 WITKOWSKA Agata Joanna;5 GŁOWACKA Ewa Katarzyna;6 OLSZEWSKA Mariola Aneta;7 MODZELEWSKI Jarosław;8 WOJAKOWSKA Magdalena Maria;9 BORKOWSKI Łukasz Jan;10 JOŃCZYK Łukasz;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 GWIAZDOWSKI Robert Andrzej;2 CZERWIŃSKA Ewa Barbara;3 STECZOWICZ Bartłomiej Aleksander;4 ADAMKIEWICZ Marcin Piotr;5 MELAK Zofia Emilia;6 STAŃCZUK Dunia;7 MATYJASIAK Wojciech Robert;8 BEKIER Bartłomiej Maksymilian;9 SOWIŃSKA-KOBELAK Dorota;10 ŻMIJEWSKI Bogdan;Razem
146517;656;miasto;stały;CLIX Liceum Ogólnokształcące, Włochy ul. Solipska 17/19, 02-482 Warszawa;Włochy;Warszawa;mazowieckie;998;1327;1326;1;75;923;922;1;0;0;1;1;0;0;0;0;1;924;1;0;924;6;2;4;0;918;65;43;6;0;2;4;1;1;1;1;6;65;110;65;11;27;2;1;2;0;0;0;2;110;479;148;68;64;127;26;9;5;1;1;30;479;180;87;42;14;8;4;2;2;9;9;3;180;21;10;4;3;4;0;0;0;0;0;0;21;41;25;5;3;0;0;2;2;1;2;1;41;22;14;2;0;0;3;1;0;1;0;1;22
146517;657;miasto;stały;CLIX Liceum Ogólnokształcące, Włochy ul. Solipska 17/19, 02-479 Warszawa;Włochy;Warszawa;mazowieckie;1087;1408;1408;0;57;1030;1030;0;0;8;0;0;0;0;0;0;0;1029;0;0;1029;2;1;1;0;1027;54;25;8;1;1;5;0;0;0;0;14;54;119;88;13;10;3;1;1;0;1;1;1;119;542;172;60;64;172;21;7;26;1;2;17;542;229;123;44;9;10;7;3;2;12;6;13;229;17;12;2;2;0;0;1;0;0;0;0;17;45;28;5;1;2;3;0;1;4;0;1;45;21;17;2;0;0;1;0;1;0;0;0;21
146517;658;miasto;stały;"Dom Kultury "" Włochy"", Włochy ul. Bolesława Chrobrego 27, 02-479 Warszawa";Włochy;Warszawa;mazowieckie;1084;1469;1469;0;130;954;954;0;0;11;0;0;0;0;0;0;0;954;0;0;954;4;3;1;0;950;46;25;1;3;0;0;2;0;0;0;15;46;101;63;20;11;3;2;1;1;0;0;0;101;520;162;65;64;157;19;10;12;3;4;24;520;206;87;59;19;9;3;4;2;8;12;3;206;19;14;1;3;0;0;1;0;0;0;0;19;25;21;0;2;0;0;0;1;1;0;0;25;33;25;2;0;0;2;0;1;0;0;3;33
146517;659;miasto;stały;Przedszkole Nr 71, Włochy ul. Śląska 50/52, 02-462 Warszawa;Włochy;Warszawa;mazowieckie;1213;1626;1626;0;184;1029;1029;0;0;0;0;0;0;0;0;0;0;1029;0;0;1029;6;3;3;0;1023;51;18;3;2;1;3;0;0;0;1;23;51;112;75;10;23;0;0;3;0;1;0;0;112;491;139;70;67;137;26;9;11;7;5;20;491;283;136;73;14;11;5;7;0;19;9;9;283;23;17;1;2;0;0;0;1;2;0;0;23;34;25;3;1;1;0;0;2;1;0;1;34;29;22;2;0;1;1;1;0;0;0;2;29
146517;660;miasto;stały;Ośrodek Pomocy Społecznej, Włochy ul. Czereśniowa 118, 02-456 Warszawa;Włochy;Warszawa;mazowieckie;1175;1547;1546;1;233;942;942;0;0;11;0;0;0;0;0;0;0;942;0;0;942;4;1;3;0;938;59;36;6;0;0;2;1;2;2;0;10;59;113;85;8;12;3;0;3;1;0;0;1;113;432;129;61;43;140;21;3;8;1;4;22;432;260;109;90;12;10;7;2;2;15;7;6;260;12;9;1;0;0;0;1;0;0;0;1;12;44;26;3;3;6;1;0;0;1;2;2;44;18;16;0;0;0;0;0;0;1;1;0;18
146517;661;miasto;stały;Szkoła Podstawowa Nr 94, Włochy ul. Cietrzewia 22A, 02-492 Warszawa;Włochy;Warszawa;mazowieckie;1497;1976;1976;0;265;1232;1232;0;1;12;0;0;0;0;0;0;0;1232;0;0;1232;1;1;0;0;1231;76;34;9;4;0;5;1;4;2;0;17;76;144;102;17;17;1;3;3;0;0;1;0;144;643;222;79;78;169;29;8;22;3;3;30;643;286;143;67;18;10;5;5;1;21;12;4;286;23;18;1;1;1;0;0;1;0;0;1;23;38;23;5;3;2;1;0;0;1;1;2;38;21;16;2;0;1;0;0;0;0;0;2;21
146517;662;miasto;stały;Ośrodek Pomocy Społecznej, Włochy ul. Czereśniowa 35, 02-456 Warszawa;Włochy;Warszawa;mazowieckie;464;613;613;0;28;436;436;0;0;0;0;0;0;0;0;0;0;436;0;0;436;1;1;0;0;435;14;6;0;1;0;0;0;1;0;0;6;14;48;26;7;10;2;1;0;1;0;1;0;48;270;81;47;35;61;14;1;8;0;0;23;270;74;38;10;12;3;0;4;1;3;3;0;74;10;8;0;2;0;0;0;0;0;0;0;10;9;5;1;0;0;1;1;0;1;0;0;9;10;10;0;0;0;0;0;0;0;0;0;10
146517;663;miasto;stały;Ratusz, Włochy Al. Krakowska 257, 02-133 Warszawa;Włochy;Warszawa;mazowieckie;1426;2195;2193;2;154;1280;1279;1;0;28;2;2;0;0;0;0;2;1282;2;0;1282;4;4;0;0;1278;104;52;8;3;0;0;1;1;0;1;38;104;229;172;21;19;6;2;2;5;0;1;1;229;520;192;61;82;119;23;4;17;1;3;18;520;289;136;71;18;7;4;10;2;24;10;7;289;31;24;2;3;0;0;1;0;0;1;0;31;61;42;5;2;8;0;0;2;1;0;1;61;44;33;1;1;0;2;0;0;1;3;3;44
146517;664;miasto;stały;Ośrodek Pomocy Społecznej-Filia, Włochy ul. Robotnicza 15, 02-261 Warszawa;Włochy;Warszawa;mazowieckie;556;733;733;0;112;444;444;0;1;5;0;0;0;0;0;0;0;444;0;0;444;3;1;2;0;441;33;12;2;0;0;2;1;0;0;0;16;33;38;23;7;6;1;0;0;0;0;1;0;38;152;60;26;25;25;5;1;1;1;0;8;152;182;81;60;9;5;3;2;2;14;1;5;182;8;6;1;0;0;0;0;0;0;0;1;8;21;9;5;1;3;0;0;0;0;1;2;21;7;4;2;0;0;0;0;0;0;1;0;7
146517;665;miasto;stały;Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 87, Włochy ul. Malownicza 31, 02-272 Warszawa;Włochy;Warszawa;mazowieckie;1066;1403;1403;0;359;707;707;0;0;14;0;0;0;0;0;0;0;707;0;0;707;4;2;2;0;703;37;20;1;0;1;0;2;4;0;0;9;37;63;46;7;6;1;2;0;0;0;0;1;63;264;93;27;30;79;8;6;3;3;4;11;264;287;120;96;17;9;6;8;4;16;7;4;287;10;5;3;1;0;0;1;0;0;0;0;10;31;12;6;0;4;1;2;1;2;0;3;31;11;5;1;0;2;1;0;0;0;1;1;11
146517;666;miasto;stały;Szkoła Podstawowa z Oddziałami Integracyjnymi nr 87, Włochy ul. Malownicza 31, 02-272 Warszawa;Włochy;Warszawa;mazowieckie;625;809;809;0;175;450;450;0;0;3;0;0;0;0;0;0;0;450;0;0;450;3;2;1;0;447;23;9;3;0;0;2;1;0;0;2;6;23;33;23;4;2;0;0;2;0;0;2;0;33;188;61;58;15;38;5;0;2;0;2;7;188;182;82;59;12;3;4;4;3;10;2;3;182;4;2;1;0;0;0;0;0;0;0;1;4;9;5;2;0;0;1;0;1;0;0;0;9;8;6;0;0;0;2;0;0;0;0;0;8
146517;667;miasto;stały;Zespoł Szkół im. Bohaterów Narwiku, Włochy ul. Gładka 16, 02-172 Warszawa;Włochy;Warszawa;mazowieckie;523;764;764;0;117;406;406;0;0;8;0;0;0;0;0;0;0;406;0;0;406;2;1;1;0;404;21;10;1;0;0;1;0;1;0;0;8;21;27;19;2;5;0;0;0;0;0;1;0;27;182;49;27;27;64;8;1;2;0;1;3;182;144;59;45;10;4;4;2;2;11;4;3;144;5;1;4;0;0;0;0;0;0;0;0;5;15;11;1;2;1;0;0;0;0;0;0;15;10;8;0;0;0;0;2;0;0;0;0;10
146517;668;miasto;stały;Zespól Szkolno-Przedszkolny Nr 5, Włochy ul. Astronautów 17, 02-154 Warszawa;Włochy;Warszawa;mazowieckie;772;1010;1010;0;135;636;636;0;1;9;0;0;0;0;0;0;0;636;0;0;636;2;0;2;0;634;22;14;1;1;0;2;0;0;0;0;4;22;57;45;5;4;3;0;0;0;0;0;0;57;305;133;46;26;61;3;7;5;2;2;20;305;216;98;55;29;10;2;5;2;8;3;4;216;14;11;2;0;0;0;0;0;0;0;1;14;9;7;0;1;0;0;0;0;1;0;0;9;11;9;0;0;0;1;0;0;0;1;0;11
146517;669;miasto;stały;Przedszkole Nr 175 w Zespole Szkolno-Przedszkolnym Nr 5, Włochy ul. Astronautów 5, 02-154 Warszawa;Włochy;Warszawa;mazowieckie;996;1260;1260;0;179;817;817;0;1;32;0;0;0;0;0;0;0;816;0;0;816;5;2;3;0;811;40;27;3;0;0;1;0;0;1;0;8;40;69;43;11;12;1;0;1;0;1;0;0;69;395;150;61;42;97;2;14;5;3;3;18;395;240;107;70;20;10;9;5;1;13;0;5;240;18;15;3;0;0;0;0;0;0;0;0;18;43;24;7;1;7;0;0;1;2;0;1;43;6;3;1;0;1;0;0;0;0;1;0;6
146517;670;miasto;stały;Ratusz, Włochy al. Krakowska 257, 02-133 Warszawa;Włochy;Warszawa;mazowieckie;1087;1428;1428;0;212;875;875;0;3;4;0;0;0;0;0;0;0;875;0;0;875;1;0;1;0;874;44;29;0;0;0;4;1;0;1;0;9;44;89;63;5;16;2;0;1;1;0;1;0;89;381;139;60;52;77;17;7;6;2;3;18;381;310;134;73;26;13;3;9;1;38;6;7;310;14;9;1;2;1;0;0;0;0;0;1;14;27;16;4;1;2;0;2;0;1;1;0;27;9;3;0;1;0;1;4;0;0;0;0;9
146517;671;miasto;stały;Przedszkole Nr 78, Włochy ul. Lechicka 12D, 02-137 Warszawa;Włochy;Warszawa;mazowieckie;631;827;827;0;141;490;490;0;1;6;0;0;0;0;0;0;0;490;0;0;490;2;1;1;0;488;24;15;2;0;0;2;0;1;0;0;4;24;36;19;8;3;0;1;1;1;0;2;1;36;230;75;44;17;57;11;1;4;1;1;19;230;156;71;48;9;7;1;3;2;8;5;2;156;9;6;1;1;0;0;0;0;1;0;0;9;25;12;2;2;4;3;1;0;0;0;1;25;8;5;0;0;0;0;1;0;0;1;1;8
146517;672;miasto;stały;Szkoła Podstawowa Nr 88, Włochy ul. Radarowa 4B, 02-137 Warszawa;Włochy;Warszawa;mazowieckie;863;1122;1122;0;52;811;811;0;2;9;0;0;0;0;0;0;0;811;0;0;811;3;3;0;0;808;27;10;3;0;0;3;0;0;0;0;11;27;85;55;11;14;0;1;1;0;2;1;0;85;438;130;58;52;120;22;0;7;4;3;42;438;200;94;47;20;8;2;11;4;7;4;3;200;8;7;1;0;0;0;0;0;0;0;0;8;31;19;3;2;2;0;2;0;1;1;1;31;19;10;2;0;0;3;1;0;1;1;1;19
146517;673;miasto;stały;Szkoła Podstawowa nr 88, Włochy ul. Radarowa 4B, 02-137 Warszawa;Włochy;Warszawa;mazowieckie;748;975;975;0;139;609;609;0;0;8;0;0;0;0;0;0;0;609;0;0;609;5;1;4;0;604;25;16;3;0;0;2;0;0;0;0;4;25;57;43;8;3;0;1;1;0;1;0;0;57;261;109;33;30;47;13;4;4;1;1;19;261;234;112;72;9;12;6;2;1;13;3;4;234;11;11;0;0;0;0;0;0;0;0;0;11;9;3;1;1;1;1;1;0;1;0;0;9;7;4;1;0;0;1;1;0;0;0;0;7
146517;674;miasto;stały;Przedszkole Nr 313, Włochy ul. Sulmierzycka 1, 02-139 Warszawa;Włochy;Warszawa;mazowieckie;1100;1424;1423;1;170;930;930;0;0;7;0;0;0;0;0;0;0;930;0;0;930;9;6;3;0;921;39;21;5;0;0;3;1;1;0;2;6;39;104;60;11;27;2;1;0;2;0;1;0;104;497;213;51;56;100;24;3;5;2;2;41;497;222;92;70;12;10;3;6;2;12;6;9;222;19;14;3;0;0;0;0;0;1;0;1;19;21;10;2;3;2;2;0;1;0;0;1;21;19;15;1;0;1;0;0;1;0;0;1;19
146517;675;miasto;stały;Przedszkole Integracyjne Nr 314, Włochy ul. 1 Sierpnia 36A, 02-134 Warszawa;Włochy;Warszawa;mazowieckie;1119;1468;1468;0;293;826;826;0;1;8;0;0;0;0;0;0;0;826;0;1;825;4;1;3;0;821;36;22;1;0;2;0;4;1;1;0;5;36;64;38;6;11;3;0;3;1;2;0;0;64;382;143;61;55;77;17;4;4;1;5;15;382;286;122;91;12;6;8;8;1;29;1;8;286;16;10;2;2;0;0;0;0;0;1;1;16;25;16;4;0;0;2;2;1;0;0;0;25;12;9;1;0;0;1;0;0;0;0;1;12
146518;261;miasto;stały;Zespół Szkół nr 32, Wola ul. Ożarowska 71, 01-408 Warszawa;Wola;Warszawa;mazowieckie;1252;1618;1618;0;386;866;866;0;0;6;0;0;0;0;0;0;0;866;0;0;866;4;3;1;0;862;34;12;2;1;1;4;0;3;0;0;11;34;68;46;3;12;1;1;0;1;1;2;1;68;376;155;36;55;86;15;5;2;2;2;18;376;300;131;73;14;7;7;6;2;23;28;9;300;25;16;3;1;0;0;0;0;0;1;4;25;34;18;4;3;6;0;3;0;0;0;0;34;25;19;1;0;0;1;2;0;0;0;2;25
146518;262;miasto;stały;Zespół Szkół nr 32, Wola ul. Ożarowska 71, 01-408 Warszawa;Wola;Warszawa;mazowieckie;1334;1706;1705;1;407;927;927;0;1;4;0;0;0;0;0;0;0;926;0;0;926;2;0;2;0;924;46;27;2;1;0;4;1;0;0;0;11;46;89;60;7;15;3;0;2;0;0;0;2;89;419;141;68;52;114;13;6;1;2;5;17;419;313;142;85;15;16;6;10;1;27;5;6;313;14;12;1;0;1;0;0;0;0;0;0;14;25;10;3;4;5;0;3;0;0;0;0;25;18;12;1;0;1;0;0;0;0;1;3;18
146518;263;miasto;stały;Szkoła Podstawowa nr 225, Wola ul. J. Brożka 15, 01-451 Warszawa;Wola;Warszawa;mazowieckie;1637;2100;2099;1;308;1329;1328;1;0;9;0;0;0;0;0;0;0;1328;0;0;1328;4;1;3;0;1324;54;27;3;1;0;7;0;1;1;0;14;54;123;87;7;22;2;0;3;0;1;0;1;123;647;238;92;71;169;19;5;5;3;2;43;647;393;204;88;26;14;4;6;3;30;9;9;393;29;23;2;2;0;0;0;0;1;0;1;29;53;31;4;2;7;2;1;2;0;2;2;53;25;14;0;0;2;5;1;1;1;1;0;25
146518;264;miasto;stały;Szkoła Podstawowa nr 388, Wola ul. Deotymy 25/33, 01-407 Warszawa;Wola;Warszawa;mazowieckie;1387;1832;1832;0;296;1091;1091;0;2;12;0;0;0;0;0;0;0;1091;0;0;1091;9;3;6;0;1082;66;43;7;2;0;5;0;0;1;3;5;66;110;85;8;13;1;2;1;0;0;0;0;110;510;178;74;61;130;24;8;6;2;3;24;510;337;170;95;17;9;11;6;4;19;2;4;337;17;14;0;0;0;1;0;0;0;0;2;17;29;19;3;2;0;3;0;1;0;0;1;29;13;8;2;0;1;1;1;0;0;0;0;13
146518;265;miasto;stały;Szkoła Podstawowa Integracyjna Nr 317, Wola ul. Deotymy 37, 01-409 Warszawa;Wola;Warszawa;mazowieckie;2286;3025;3025;0;594;1692;1692;0;0;9;1;1;0;0;0;1;0;1692;0;0;1692;11;4;7;0;1681;73;36;7;0;1;4;3;1;2;1;18;73;177;119;18;25;8;2;2;2;0;1;0;177;744;300;85;100;170;24;8;9;5;4;39;744;577;242;175;31;28;14;22;4;35;14;12;577;29;23;0;1;1;0;1;0;1;1;1;29;61;44;6;3;1;2;3;1;0;0;1;61;20;14;3;0;0;0;0;0;1;0;2;20
146518;266;miasto;stały;Szkoła Podstawowa nr 225, Wola ul. Brożka 15, 01-451 Warszawa;Wola;Warszawa;mazowieckie;1426;1867;1867;0;486;940;940;0;1;19;0;0;0;0;0;0;0;940;0;0;940;6;4;2;0;934;53;31;2;1;0;2;0;0;1;1;15;53;89;62;13;11;1;0;1;0;1;0;0;89;390;157;46;50;80;16;2;2;6;1;30;390;347;172;97;17;11;11;6;0;21;5;7;347;16;12;0;0;0;1;1;0;0;0;2;16;27;17;2;3;1;1;3;0;0;0;0;27;12;8;2;0;0;0;2;0;0;0;0;12
146518;267;miasto;stały;Szkoła Podstawowa nr 148, Wola ul. Ożarowska 69, 01-409 Warszawa;Wola;Warszawa;mazowieckie;856;1097;1097;0;263;593;593;0;0;5;0;0;0;0;0;0;0;592;0;0;592;4;1;3;0;588;26;15;5;1;0;1;1;0;0;0;3;26;53;32;10;10;0;0;0;1;0;0;0;53;256;95;46;32;53;12;2;4;0;2;10;256;224;108;64;15;5;4;7;0;14;2;5;224;14;11;1;0;0;0;0;0;1;0;1;14;8;5;2;1;0;0;0;0;0;0;0;8;7;4;0;0;0;1;1;0;0;1;0;7
146518;268;miasto;stały;Szkoła Podstawowa nr 351, Wola ul. Jana Olbrachta 48/56, 01-111 Warszawa;Wola;Warszawa;mazowieckie;1539;1972;1972;0;286;1253;1253;0;4;7;0;0;0;0;0;0;0;1253;0;0;1253;4;2;2;0;1249;59;26;4;2;0;2;1;0;1;3;20;59;109;76;11;16;1;1;3;0;0;1;0;109;569;224;75;83;128;14;2;1;6;8;28;569;456;223;143;34;16;7;8;0;17;5;3;456;12;8;1;3;0;0;0;0;0;0;0;12;35;24;3;1;2;4;0;0;1;0;0;35;9;7;0;0;0;1;0;0;0;1;0;9
146518;269;miasto;stały;Szkoła Podstawowa nr 351, Wola ul. Jana Olbrachta 48/56, 01-111 Warszawa;Wola;Warszawa;mazowieckie;1469;1924;1923;1;271;1198;1197;1;2;7;0;0;0;0;0;0;0;1198;0;0;1198;3;0;3;0;1195;60;35;4;0;0;0;0;0;4;0;17;60;143;91;24;25;0;3;0;0;0;0;0;143;602;192;78;101;151;27;3;6;3;7;34;602;290;140;77;17;11;7;10;4;12;7;5;290;27;16;4;2;0;0;1;0;2;0;2;27;53;38;4;3;0;1;2;1;0;0;4;53;20;10;4;0;0;5;1;0;0;0;0;20
146518;270;miasto;stały;Przedszkole nr 403, Wola ul. Góralska 1, 01-112 Warszawa;Wola;Warszawa;mazowieckie;1097;1403;1403;0;181;916;916;0;0;6;0;0;0;0;0;0;0;914;0;0;914;2;1;1;0;912;26;14;2;0;0;2;0;4;0;1;3;26;75;48;5;17;0;0;1;1;1;1;1;75;421;160;74;65;79;8;4;3;1;2;25;421;349;155;122;18;13;8;9;2;14;1;7;349;12;8;0;1;1;0;0;1;0;0;1;12;20;14;2;0;0;2;1;0;0;1;0;20;9;4;0;0;0;3;0;2;0;0;0;9
146518;271;miasto;stały;Przedszkole Nr 273, Wola ul. Jana Olbrachta 28, 01-111 Warszawa;Wola;Warszawa;mazowieckie;1075;1365;1365;0;266;809;809;0;0;2;0;0;0;0;0;0;0;809;0;0;809;3;1;2;0;806;42;21;1;1;0;0;0;4;1;0;14;42;71;50;6;11;1;0;0;0;0;1;2;71;363;152;54;60;65;6;1;0;6;3;16;363;284;120;90;14;14;4;5;2;20;4;11;284;14;6;3;2;0;1;0;1;0;0;1;14;19;11;1;2;2;1;0;1;0;0;1;19;13;9;0;0;0;1;0;0;0;1;2;13
146518;272;miasto;stały;LXXXVI Liceum Ogólnokształcące, Wola ul. K. Garbińskiego 1, 01-122 Warszawa;Wola;Warszawa;mazowieckie;1663;2142;2142;0;519;1144;1144;0;3;6;0;0;0;0;0;0;0;1144;0;0;1144;4;3;1;0;1140;39;21;8;1;0;1;0;2;1;0;5;39;87;57;11;12;1;0;3;0;1;2;0;87;547;202;98;73;106;26;9;6;2;5;20;547;388;167;121;18;18;8;11;1;23;13;8;388;21;15;4;1;0;0;0;0;1;0;0;21;38;27;1;2;2;3;0;1;0;1;1;38;20;13;0;0;1;2;0;1;0;1;2;20
146518;273;miasto;stały;Szkoła Podstawowa nr 236, Wola ul. Elekcyjna 21/23, 01-128 Warszawa;Wola;Warszawa;mazowieckie;1231;1589;1588;1;439;792;791;1;0;8;0;0;0;0;0;0;0;792;0;0;792;11;10;1;0;781;36;21;2;0;0;1;0;1;1;1;9;36;83;56;16;10;1;0;0;0;0;0;0;83;317;132;45;35;62;10;7;0;0;2;24;317;294;123;101;7;13;8;10;1;16;7;8;294;11;9;1;1;0;0;0;0;0;0;0;11;30;19;2;2;3;2;0;0;0;1;1;30;10;6;2;0;0;0;1;0;0;0;1;10
146518;274;miasto;stały;Szkoła Podstawowa nr 238, Wola ul. Redutowa 37, 01-106 Warszawa;Wola;Warszawa;mazowieckie;1350;1792;1791;1;336;1014;1013;1;0;4;1;1;0;1;0;0;0;1014;0;0;1014;10;8;2;0;1004;43;28;1;1;0;2;1;2;0;0;8;43;99;72;11;9;0;3;1;0;2;1;0;99;470;196;57;59;117;12;4;3;1;3;18;470;316;153;110;9;11;2;3;2;23;0;3;316;16;13;0;0;0;0;0;0;1;1;1;16;30;19;2;1;1;2;0;2;1;1;1;30;30;14;1;0;6;1;4;0;1;2;1;30
146518;275;miasto;stały;Szkoła Podstawowa nr 238, Wola ul. Redutowa 37, 01-106 Warszawa;Wola;Warszawa;mazowieckie;1337;1771;1770;1;448;889;888;1;1;14;1;1;0;0;0;0;1;890;1;0;890;7;6;1;0;883;50;32;3;1;2;1;0;3;0;0;8;50;108;75;12;16;4;0;0;1;0;0;0;108;352;128;49;42;82;20;6;5;2;3;15;352;311;136;90;17;11;5;10;2;26;6;8;311;15;11;0;1;0;0;1;0;1;0;1;15;33;23;2;0;2;1;1;1;2;0;1;33;14;9;1;0;0;2;1;0;0;1;0;14
146518;276;miasto;stały;Szkoła Podstawowa nr 132, Wola ul. Grabowska 1, 01-236 Warszawa;Wola;Warszawa;mazowieckie;2014;3008;3008;0;198;1816;1816;0;0;6;0;0;0;0;0;0;0;1816;0;0;1816;6;5;1;0;1810;82;50;7;1;1;4;0;1;2;0;16;82;161;107;22;28;0;0;0;0;2;1;1;161;809;312;128;95;179;29;14;6;7;4;35;809;645;306;205;28;21;16;12;2;38;10;7;645;28;14;5;3;1;2;1;0;0;1;1;28;52;31;6;1;5;1;3;1;2;1;1;52;33;24;3;0;0;1;2;0;0;2;1;33
146518;277;miasto;stały;Przedszkole Nr 253, Wola Antka Rozpylacza 2, 01-107 Warszawa;Wola;Warszawa;mazowieckie;1639;2212;2212;0;254;1383;1383;0;0;18;0;0;0;0;0;0;0;1381;0;0;1381;4;3;1;0;1377;76;46;7;1;0;4;0;1;0;2;15;76;160;117;14;22;4;1;2;0;0;0;0;160;737;217;104;131;195;24;12;15;4;3;32;737;305;134;92;20;13;1;8;3;19;5;10;305;22;14;2;2;0;1;0;0;0;0;3;22;47;33;3;2;3;1;1;0;1;2;1;47;30;25;2;0;0;0;0;2;0;1;0;30
146518;278;miasto;stały;LXXXVI Liceum Ogólnokształcące, Wola ul. K. Garbińskiego 1, 01-122 Warszawa;Wola;Warszawa;mazowieckie;1714;2035;2035;0;548;1166;1166;0;0;12;0;0;0;0;0;0;0;1166;0;0;1166;4;3;1;0;1162;53;27;3;0;0;1;1;3;0;0;18;53;125;82;8;24;2;1;3;2;0;3;0;125;555;199;71;81;129;22;7;6;5;3;32;555;357;153;100;16;19;7;9;2;29;12;10;357;22;15;1;2;2;0;0;0;1;1;0;22;39;26;5;1;3;1;0;1;2;0;0;39;11;10;0;0;0;1;0;0;0;0;0;11
146518;279;miasto;stały;Przedszkole Nr 426, Wola ul. Boguszewska 4, 01-250 Warszawa;Wola;Warszawa;mazowieckie;1528;1900;1900;0;267;1261;1261;0;0;36;0;0;0;0;0;0;0;1261;0;0;1261;6;3;3;0;1255;93;56;6;1;0;3;0;1;2;0;24;93;250;180;18;32;7;3;4;2;0;1;3;250;587;164;57;109;166;34;15;11;2;6;23;587;186;78;41;12;5;7;8;3;15;7;10;186;26;22;1;1;1;0;0;0;0;0;1;26;66;42;8;3;8;0;0;1;3;0;1;66;47;39;0;0;1;0;2;3;0;0;2;47
