Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 BRAUN Grzegorz Michał;2 BUCZEK Tomasz Wojciech;3 BAŃKA Damian;4 WOLSKA Violetta Katarzyna;5 SOWIŃSKI Wiesław Mieczysław;6 ZAJĄC Monika Magdalena;7 KARDASIŃSKA Marzena;8 PROĆ Tomasz Mirosław;9 ZAPAŁOWSKI Andrzej Tomasz;10 KORWIN-MIKKE Dominika Maria;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 SKIBA Anna Agnieszka;2 JURZYSTA Marcin;3 OLEKSAK Tomasz Robert;4 KWOLEK Katarzyna;5 KRUKAR Radosław Zbigniew;6 GRYCH-BOCHYŃSKA Urszula;7 FIC Patryk Beniamin;8 PROKOPSKA Joanna Maria;9 TERESZKIEWICZ Grzegorz Piotr;10 SKRZYSIŃSKI Gniewomir Marek;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 SIEKIERSKI Czesław Adam;2 SKOWROŃSKA Krystyna;3 USTROBIŃSKI Marek Jerzy;4 JÓZEFOWICZ Maciej Piotr;5 FRYDRYCH Joanna Zofia;6 BUTRYN Renata Celina;7 RZĄSA Marek Zdzisław;8 SZKOŁA Józef;9 ZYCH Barbara;10 ŁUKACIJEWSKA Elżbieta Katarzyna;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 PORĘBA Tomasz Piotr;2 RZOŃCA Bogdan Józef;3 LENIART Ewa Maria;4 PILCH Piotr;5 WRÓBLEWSKA Krystyna Małgorzata;6 GOŁOJUCH Kazimierz Edward;7 PAMUŁA Teresa;8 KRUCZEK Stanisław;9 KUROWSKA Maria Stanisława;10 SAGATOWSKA Janina Zofia;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 WISZ Elżbieta Anna;2 PRENETA Paweł Krzysztof;3 ITNER Agnieszka;4 JASIŃSKI Krzysztof;5 OŻÓG Barbara Katarzyna;6 PACIOCH Hubert Piotr;7 JAKOWICKA Zuzanna Katarzyna;8 GAWRON Jakub;9 RŻANY Monika;10 TUROŃ Arkadiusz;Razem;Lista nr 6 - KWW KUKIZ'15;1 BOBOLA Alicja Maria;2 MASŁOWSKI Maciej Przemysław;3 HELNARSKI Paweł Andrzej;4 BARSZCZAK Bartłomiej Mariusz;5 BIALIC Dariusz Mieczysław;6 NYCZ Ewelina Magdalena;7 SABAT Joanna Karolina;8 WIKTOR Szczepan Antoni;9 KUCAB Konrad Tomasz;10 TARGAŃSKA Magdalena Ewa;Razem;Lista nr 9 - KKW POLEXIT - KOALICJA;1 RYKAŁA Grzegorz Wojciech;2 ŻÓŁTEK Monika Anna;3 KOTYLAK Piotr Jan;4 MICHNO Aneta Joanna;5 CZARNEK Marcin Piotr;6 WIESZCZEK Magdalena;7 DŁUGOSZ Michał Wojciech;8 SZATAN Magdalena Maria;Razem
181409;7;wieś;stały;Remiza OSP Zalesie, Zalesie 51, 37-205 Zarzecze;gm. Zarzecze;przeworski;podkarpackie;259;333;333;0;121;138;138;0;0;0;0;0;0;0;0;0;0;138;0;0;138;1;1;0;0;137;10;10;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;8;5;1;0;0;0;0;0;2;0;0;8;117;72;14;4;7;3;0;13;1;3;0;117;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1
181409;8;wieś;stały;Remiza OSP Kisielów, Kisielów 74, 37-205 Zarzecze;gm. Zarzecze;przeworski;podkarpackie;270;354;354;0;93;177;177;0;0;2;0;0;0;0;0;0;0;177;0;0;177;3;2;1;0;174;2;0;0;0;0;0;1;0;0;1;0;2;3;1;1;0;0;1;0;0;0;0;0;3;15;8;1;2;0;0;0;0;1;0;3;15;146;76;19;8;15;7;2;14;2;3;0;146;1;1;0;0;0;0;0;0;0;0;0;1;7;2;1;0;0;0;1;0;1;2;0;7;0;0;0;0;0;0;0;0;0;0
181409;9;wieś;stały;Remiza OSP Łapajówka, Łapajówka 69, 37-205 Zarzecze;gm. Zarzecze;przeworski;podkarpackie;160;207;207;0;77;83;83;0;0;2;0;0;0;0;0;0;0;83;0;0;83;0;0;0;0;83;7;7;0;0;0;0;0;0;0;0;0;7;3;2;0;0;0;0;0;0;0;0;1;3;22;14;0;3;1;0;0;0;2;0;2;22;49;27;10;5;2;1;0;0;1;2;1;49;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1
181501;1;wieś;stały;Zespół Szkół w Iwierzycach, Iwierzyce 188, 39-124 Iwierzyce;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;630;817;817;0;251;379;379;0;0;0;0;0;0;0;0;0;0;379;0;0;379;4;4;0;0;375;31;27;0;1;0;0;0;0;0;0;3;31;5;4;1;0;0;0;0;0;0;0;0;5;69;22;13;21;0;0;0;2;0;0;11;69;259;188;12;32;3;8;0;1;5;7;3;259;1;1;0;0;0;0;0;0;0;0;0;1;8;1;1;0;0;0;3;0;1;0;2;8;2;1;0;0;1;0;0;0;0;2
181501;2;wieś;stały;Zespół Szkół w Iwierzycach, Szkoła Filialna w Sielcu, Sielec 51 B, 39-120 Sędziszów Małopolski;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;440;576;576;0;173;267;267;0;0;0;0;0;0;0;0;0;0;267;0;0;267;3;0;3;0;264;22;22;0;0;0;0;0;0;0;0;0;22;9;4;1;0;2;0;0;0;0;2;0;9;38;13;6;11;0;0;0;1;0;1;6;38;171;108;13;26;6;6;0;1;3;6;2;171;5;3;0;0;1;1;0;0;0;0;0;5;19;12;0;1;1;0;3;0;0;0;2;19;0;0;0;0;0;0;0;0;0;0
181501;3;wieś;stały;Szkoła Podstawowa w Olchowej, Olchowa 3, 39-127 Będziemyśl;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;789;1029;1029;0;313;476;476;0;0;2;0;0;0;0;0;0;0;476;0;0;476;10;6;4;0;466;26;17;3;2;0;2;0;0;1;0;1;26;14;7;7;0;0;0;0;0;0;0;0;14;72;19;20;6;0;1;0;0;0;0;26;72;327;204;23;65;6;6;4;4;6;5;4;327;4;2;1;0;0;1;0;0;0;0;0;4;22;12;3;1;1;0;4;0;0;0;1;22;1;0;1;0;0;0;0;0;0;1
181501;4;wieś;stały;Szkoła Podstawowa w Nockowej, Nockowa 1, 39-124 Iwierzyce;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;780;1023;1023;0;285;495;495;0;0;0;0;0;0;0;0;0;0;495;0;0;495;7;5;2;0;488;21;17;1;1;0;0;2;0;0;0;0;21;9;8;0;0;0;1;0;0;0;0;0;9;47;24;2;13;0;0;0;0;0;2;6;47;390;262;17;72;7;12;5;3;2;9;1;390;5;1;1;0;0;0;0;1;1;1;0;5;12;3;4;0;2;0;3;0;0;0;0;12;4;2;0;1;0;0;0;0;1;4
181501;5;wieś;stały;Szkoła Podstawowa w Nockowej, Szkoła Filialna w Będzienicy, Będzienica 44, 39-124 Iwierzyce;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;280;359;359;0;98;182;182;0;0;0;0;0;0;0;0;0;0;182;0;0;182;3;2;1;0;179;3;3;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;1;9;4;1;1;0;0;0;0;0;0;3;9;152;103;7;30;0;2;3;0;3;3;1;152;0;0;0;0;0;0;0;0;0;0;0;0;13;6;2;0;2;2;0;1;0;0;0;13;1;0;0;0;1;0;0;0;0;1
181501;6;wieś;stały;Szkoła Podstawowa w Bystrzycy, Szkoła Filialna w Wiśniowej, Wiśniowa 69, 39-124 Iwierzyce;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;410;533;533;0;177;233;233;0;0;0;0;0;0;0;0;0;0;233;0;0;233;0;0;0;0;233;12;9;0;1;2;0;0;0;0;0;0;12;6;4;1;0;1;0;0;0;0;0;0;6;7;3;0;0;1;0;1;0;0;0;2;7;201;142;4;25;7;15;2;1;1;4;0;201;3;3;0;0;0;0;0;0;0;0;0;3;3;2;0;0;0;1;0;0;0;0;0;3;1;0;0;0;0;1;0;0;0;1
181501;7;wieś;stały;Szkoła Podstawowa w Bystrzycy, Bystrzyca 52 A, 39-124 Iwierzyce;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;540;704;704;0;176;364;364;0;0;1;0;0;0;0;0;0;0;364;0;0;364;4;1;3;0;360;26;18;0;2;0;3;0;0;0;0;3;26;5;1;1;0;0;0;1;0;0;0;2;5;39;9;9;3;0;1;0;3;0;2;12;39;281;192;11;46;3;14;2;2;3;6;2;281;2;0;0;2;0;0;0;0;0;0;0;2;6;3;0;0;0;0;0;1;0;1;1;6;1;0;0;0;0;0;0;1;0;1
181501;8;wieś;stały;Dom Strażaka w Olimpowie, Olimpów 57, 39-124 Iwierzyce;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;360;466;466;0;73;287;287;0;0;0;0;0;0;0;0;0;0;287;0;0;287;2;1;1;0;285;26;22;1;2;0;0;1;0;0;0;0;26;1;0;0;0;0;0;0;0;1;0;0;1;26;15;6;1;0;0;0;1;0;0;3;26;230;172;0;42;2;3;0;0;0;8;3;230;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
181501;9;wieś;stały;Szkoła Podstawowa w Wiercanach, Wiercany 73, 39-124 Iwierzyce;gm. Iwierzyce;ropczycko-sędziszowski;podkarpackie;459;596;596;0;157;302;302;0;0;0;0;0;0;0;0;0;0;302;0;0;302;4;4;0;0;298;21;20;1;0;0;0;0;0;0;0;0;21;7;4;0;1;0;1;0;0;1;0;0;7;21;10;3;0;0;0;0;0;0;1;7;21;231;161;4;40;2;15;1;1;0;4;3;231;2;1;0;0;1;0;0;0;0;0;0;2;14;9;0;0;1;2;1;0;0;0;1;14;2;1;0;1;0;0;0;0;0;2
181502;1;wieś;stały;Dom Strażaka w Ostrowie, Ostrów 224, 39-103 Ostrów;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;1040;1375;1375;0;554;486;486;0;3;0;0;0;0;0;0;0;0;486;0;0;486;6;2;4;0;480;30;24;2;1;1;0;2;0;0;0;0;30;19;9;3;0;0;0;0;6;0;0;1;19;72;26;29;1;0;0;1;0;1;0;14;72;342;191;46;45;9;16;18;9;2;5;1;342;5;2;0;0;0;3;0;0;0;0;0;5;12;8;0;1;0;0;1;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0
181502;2;wieś;stały;Publiczna Szkoła Podstawowa w Skrzyszowie, Skrzyszów 190, 39-103 Ostrów;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;703;883;883;0;401;302;302;0;0;0;0;0;0;0;0;0;0;302;0;0;302;3;1;2;0;299;16;12;0;1;0;0;0;0;0;0;3;16;5;1;2;1;0;0;0;0;0;1;0;5;55;34;11;1;1;1;0;1;0;0;6;55;203;88;34;32;7;9;4;7;11;8;3;203;3;0;1;0;1;0;0;0;1;0;0;3;15;7;2;0;4;0;2;0;0;0;0;15;2;1;0;0;0;0;0;0;1;2
181502;3;wieś;stały;Publiczna Szkoła Podstawowa w Woli Ocieckiej, Wola Ociecka 114, 39-104 Ocieka;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;470;559;559;0;272;198;198;0;0;0;0;0;0;0;0;0;0;198;0;0;198;3;2;1;0;195;13;11;0;0;0;0;0;0;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;12;7;5;0;0;0;0;0;0;0;0;12;168;88;27;20;5;13;2;3;3;7;0;168;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
181502;4;wieś;stały;Publiczna Szkoła Podstawowa w Ociece, Ocieka 352, 39-104 Ocieka;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;770;1020;1020;0;348;422;422;0;0;1;0;0;0;0;0;0;0;422;0;0;422;4;2;2;0;418;32;24;2;5;0;0;0;0;0;0;1;32;3;2;0;0;1;0;0;0;0;0;0;3;36;16;17;0;0;0;0;0;0;0;3;36;345;197;58;43;10;17;1;7;2;9;1;345;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
181502;5;wieś;stały;Wiejski Ośrodek Kultury w Bliźnie, Blizna 68, 39-104 Ocieka;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;140;193;193;0;86;54;54;0;0;0;0;0;0;0;0;0;0;54;0;0;54;1;0;1;0;53;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;19;14;4;0;0;0;0;0;0;0;1;19;31;11;10;0;0;7;1;0;0;0;2;31;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181502;6;wieś;stały;Publiczna Szkoła Podstawowa w Kamionce, Kamionka 206, 39-122 Kamionka;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;550;723;723;0;221;329;329;0;0;2;0;0;0;0;0;0;0;329;0;0;329;3;3;0;0;326;8;6;0;1;0;0;0;0;0;0;1;8;3;3;0;0;0;0;0;0;0;0;0;3;20;2;11;1;0;0;2;1;0;0;3;20;283;179;16;50;4;14;1;5;5;7;2;283;2;0;0;1;1;0;0;0;0;0;0;2;10;6;1;1;0;0;1;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0
181502;7;wieś;stały;Szkoła Filialna w Zdżarach, Zdżary 59, 39-104 Ocieka;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;166;208;208;0;88;78;78;0;0;0;0;0;0;0;0;0;0;78;0;0;78;1;1;0;0;77;2;2;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;73;50;8;5;2;3;1;0;2;1;1;73;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
181502;8;wieś;stały;Dom Ludowy w Borku Małym, Borek Mały 41, 39-120 Sędziszów Małopolski;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;190;248;248;0;75;115;115;0;0;0;0;0;0;0;0;0;0;115;0;0;115;1;1;0;0;114;5;2;1;0;1;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;8;5;1;0;0;0;0;0;0;0;2;8;100;69;7;9;5;1;0;1;6;1;1;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
181502;9;wieś;stały;Publiczna Szkoła Podstawowa w Kozodrzy, Kozodrza 175, 39-103 Ostrów;gm. Ostrów;ropczycko-sędziszowski;podkarpackie;490;641;641;0;251;239;239;0;1;0;0;0;0;0;0;0;0;239;0;0;239;5;3;2;0;234;15;8;0;3;0;1;0;0;0;0;3;15;4;4;0;0;0;0;0;0;0;0;0;4;23;18;3;0;0;0;0;0;1;0;1;23;186;108;13;21;3;17;2;2;14;5;1;186;0;0;0;0;0;0;0;0;0;0;0;0;6;2;3;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
181503;1;wieś;stały;Dom Kultury w Brzezówce, Brzezówka 160, 39-102 Lubzina;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;690;906;906;0;352;338;338;0;0;1;0;0;0;0;0;0;0;338;0;0;338;1;1;0;0;337;28;20;3;3;0;0;0;0;0;0;2;28;2;2;0;0;0;0;0;0;0;0;0;2;41;22;10;4;0;0;0;1;0;0;4;41;246;136;35;22;9;19;2;8;9;6;0;246;3;2;0;0;1;0;0;0;0;0;0;3;17;8;2;1;3;0;2;1;0;0;0;17;0;0;0;0;0;0;0;0;0;0
181503;2;wieś;stały;Szkoła Podstawowa im. Jana Brzechwy w Lubzinie, Lubzina 188, 39-102 Lubzina;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;1260;1661;1661;0;613;647;647;0;1;0;0;0;0;0;0;0;0;647;0;0;647;4;2;2;0;643;32;25;1;2;0;0;0;0;0;0;4;32;16;14;0;0;0;0;2;0;0;0;0;16;113;43;27;8;3;0;3;1;1;2;25;113;449;267;61;32;13;26;23;4;12;6;5;449;6;1;0;0;0;2;1;2;0;0;0;6;26;14;5;1;1;0;4;0;1;0;0;26;1;0;1;0;0;0;0;0;0;1
181503;3;wieś;stały;Dom Strażaka w Łączkach Kucharskich, Łączki Kucharskie 160, 39-106 Łączki Kucharskie;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;858;1115;1115;0;391;467;467;0;0;1;0;0;0;0;0;0;0;467;0;0;467;6;3;3;0;461;19;16;0;0;1;0;0;0;0;1;1;19;6;5;0;0;0;0;0;1;0;0;0;6;43;23;8;4;0;0;1;0;0;1;6;43;381;186;57;18;16;15;1;1;68;17;2;381;2;2;0;0;0;0;0;0;0;0;0;2;10;7;0;0;1;0;1;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0
181503;4;wieś;stały;Dom Strażaka w Okoninie, Okonin 29, 39-100 Ropczyce;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;270;351;351;0;113;157;157;0;0;0;0;0;0;0;0;0;0;157;0;0;157;2;2;0;0;155;13;11;2;0;0;0;0;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;1;1;15;4;8;0;0;0;0;0;0;0;3;15;121;65;16;15;5;6;0;2;9;2;1;121;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;1;0;0;0;0;4;1;0;0;1;0;0;0;0;0;1
181503;5;wieś;stały;Szkoła Podstawowa im. Baśni Polskiej w Niedźwiadzie Dolnej, Niedźwiada 40, 39-107 Niedźwiada;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;453;606;606;0;172;281;281;0;1;0;0;0;0;0;0;0;0;281;0;0;281;2;1;1;0;279;13;9;0;2;1;0;0;0;0;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;25;20;1;2;0;1;0;0;0;1;0;25;233;113;47;18;6;8;1;3;6;28;3;233;1;1;0;0;0;0;0;0;0;0;0;1;6;0;3;0;1;0;1;0;0;1;0;6;1;1;0;0;0;0;0;0;0;1
181503;6;wieś;stały;Dom Kultury w Niedźwiadzie, Niedźwiada 113, 39-107 Niedźwiada;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;589;776;776;0;174;415;415;0;0;0;0;0;0;0;0;0;0;415;0;0;415;4;1;3;0;411;29;18;0;7;2;0;1;0;0;1;0;29;3;2;0;0;0;0;0;1;0;0;0;3;20;17;2;1;0;0;0;0;0;0;0;20;347;180;51;56;13;23;3;2;11;7;1;347;1;0;0;1;0;0;0;0;0;0;0;1;11;4;2;0;1;0;0;2;2;0;0;11;0;0;0;0;0;0;0;0;0;0
181503;7;wieś;stały;Szkoła Podstawowa im. Jana Twardowskiego w Niedźwiadzie Górnej, Niedźwiada 261, 39-107 Niedźwiada;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;530;698;698;0;168;362;362;0;0;0;0;0;0;0;0;0;0;362;0;0;362;3;2;1;0;359;17;9;1;7;0;0;0;0;0;0;0;17;4;2;0;0;0;0;0;0;2;0;0;4;10;6;4;0;0;0;0;0;0;0;0;10;317;149;56;35;8;35;1;6;11;10;6;317;0;0;0;0;0;0;0;0;0;0;0;0;11;6;0;0;0;0;0;0;1;1;3;11;0;0;0;0;0;0;0;0;0;0
181503;8;wieś;stały;Szkoła Podstawowa im. Tadeusza Sinki w Małej, Mała 35, 39-107 Niedźwiada;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;840;1095;1095;0;389;451;451;0;0;0;0;0;0;0;0;0;0;451;0;0;451;5;4;1;0;446;18;16;0;1;0;0;0;0;0;0;1;18;7;5;1;0;0;0;1;0;0;0;0;7;89;70;8;4;2;0;0;0;2;0;3;89;325;112;47;106;8;9;2;5;21;10;5;325;1;0;0;0;0;0;0;0;0;0;1;1;5;4;0;0;0;0;0;0;0;0;1;5;1;0;0;1;0;0;0;0;0;1
181503;9;wieś;stały;Zespół Szkół w Gnojnicy Dolnej, Gnojnica 268, 39-105 Gnojnica;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;750;983;983;0;275;475;475;0;0;1;0;0;0;0;0;0;0;475;0;0;475;0;0;0;0;475;13;9;0;0;0;1;0;1;0;0;2;13;9;4;1;0;2;0;0;1;0;0;1;9;51;36;5;1;0;1;0;2;0;0;6;51;384;248;39;31;27;16;4;2;5;6;6;384;0;0;0;0;0;0;0;0;0;0;0;0;18;8;5;1;1;0;1;2;0;0;0;18;0;0;0;0;0;0;0;0;0;0
181503;10;wieś;stały;Szkoła Podstawowa im. ppłk. Łukasza Cieplińskiego w Gnojnicy Woli, Gnojnica 504, 39-105 Gnojnica;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;570;741;741;0;214;356;356;0;0;0;0;0;0;0;0;0;0;356;0;0;356;1;0;1;0;355;10;7;0;2;0;0;0;0;0;0;1;10;2;0;0;1;0;0;1;0;0;0;0;2;19;13;3;0;0;0;1;0;0;0;2;19;318;183;19;58;16;11;2;5;13;10;1;318;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0;1;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
181503;11;miasto;stały;Dom Strażaka w Ropczycach, ul. Ogrodnicza 36f, 39-100 Ropczyce;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;410;530;530;0;149;261;261;0;0;0;0;0;0;0;0;0;0;261;0;0;261;3;2;1;0;258;22;21;0;0;0;1;0;0;0;0;0;22;4;1;0;0;3;0;0;0;0;0;0;4;37;17;4;0;0;0;0;0;1;0;15;37;183;99;24;34;14;3;0;0;2;2;5;183;4;2;0;0;0;1;0;1;0;0;0;4;7;3;0;0;1;0;1;0;0;1;1;7;1;0;0;0;1;0;0;0;0;1
181503;12;miasto;stały;Dom Strażaka w Ropczycach, ul. Leśna 88, 39-100 Ropczyce;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;480;630;630;0;170;310;310;0;0;0;0;0;0;0;0;0;0;310;0;0;310;2;0;2;0;308;13;10;1;2;0;0;0;0;0;0;0;13;6;4;1;0;1;0;0;0;0;0;0;6;54;41;4;0;1;0;0;2;0;2;4;54;228;122;29;33;13;11;2;3;9;5;1;228;1;0;1;0;0;0;0;0;0;0;0;1;6;4;1;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0
181503;13;miasto;stały;Środowiskowy Dom Samopomocy w Ropczycach, ul. Konarskiego 4, 39-100 Ropczyce;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;520;679;679;0;174;346;346;0;0;0;0;0;0;0;0;0;0;346;0;0;346;2;1;1;0;344;21;18;2;0;0;0;1;0;0;0;0;21;13;8;3;0;1;0;0;1;0;0;0;13;76;37;17;4;0;0;0;3;0;1;14;76;214;128;18;41;5;5;1;6;4;4;2;214;2;1;1;0;0;0;0;0;0;0;0;2;18;10;5;1;0;0;0;0;0;1;1;18;0;0;0;0;0;0;0;0;0;0
181503;14;miasto;stały;Zespół Szkół Nr 3 w Ropczycach, ul. Robotnicza 48, 39-100 Ropczyce;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;860;1125;1125;0;371;489;489;0;0;0;0;0;0;0;0;0;0;489;0;0;489;6;4;2;0;483;42;33;0;2;1;1;1;0;0;0;4;42;9;6;2;0;1;0;0;0;0;0;0;9;98;41;31;3;2;0;1;5;0;3;12;98;310;176;38;35;11;14;4;7;15;9;1;310;6;4;0;0;0;1;0;1;0;0;0;6;18;7;6;0;1;1;1;0;1;0;1;18;0;0;0;0;0;0;0;0;0;0
181503;15;miasto;stały;Szkoła Podstawowa im. Jana Pawła II w Ropczycach, ul. 3 Maja 424, 39-100 Ropczyce;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;1187;1491;1491;0;534;653;653;0;0;3;0;0;0;0;0;0;0;653;0;0;653;5;3;2;0;648;45;36;3;1;0;0;0;0;0;0;5;45;18;11;4;0;1;0;1;0;0;0;1;18;66;36;9;0;0;1;1;3;0;3;13;66;495;276;67;48;26;15;4;2;37;18;2;495;4;1;1;0;1;1;0;0;0;0;0;4;20;7;5;0;1;0;2;1;1;2;1;20;0;0;0;0;0;0;0;0;0;0
181503;16;miasto;stały;Publiczne Przedszkole nr 3 w Ropczycach, ul. Szkolna 33A, 39-100 Ropczyce;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;570;749;749;0;229;341;341;0;1;0;0;0;0;0;0;0;0;341;0;0;341;1;1;0;0;340;24;19;0;3;1;1;0;0;0;0;0;24;9;4;2;0;2;0;0;0;0;1;0;9;43;26;4;1;0;1;1;1;0;1;8;43;242;181;10;26;7;7;2;3;2;4;0;242;2;0;0;0;1;0;1;0;0;0;0;2;18;9;2;1;0;0;0;1;2;2;1;18;2;1;0;0;0;0;0;0;1;2
181503;17;miasto;stały;Dom Kultury w Ropczycach, ul. Sucharskiego 101, 39-100 Ropczyce;gm. Ropczyce;ropczycko-sędziszowski;podkarpackie;1040;1368;1368;0;397;643;643;0;0;0;0;0;0;0;0;0;0;643;0;0;643;5;4;1;0;638;40;34;1;2;0;0;0;1;0;1;1;40;31;22;2;0;1;0;2;2;1;0;1;31;111;63;17;7;0;2;1;0;0;4;17;111;429;252;33;87;16;17;4;2;9;5;4;429;1;1;0;0;0;0;0;0;0;0;0;1;25;8;9;1;1;2;2;1;0;1;0;25;1;0;0;0;0;0;0;0;1;1
