Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 UTECHT Waldemar Arkadiusz;2 GIEROWSKI Rafał;3 GRABARCZYK Tomasz Michał;4 WALCZAK Izabela Anna;5 LIPCZYK Zbigniew Jerzy;6 KORWIN-MIKKE Anna;7 MAZUR Joanna Sylwia;8 HEINZEL Alicja Anna;9 BARTOSIAK Tomasz;10 MARJAN Patryk Piotr;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 SOWIŃSKA Anita Katarzyna;2 IDZIKOWSKI Wiktor;3 GILL-PIĄTEK Hanna Beata;4 KNAPIK Aleksandra Alicja;5 SOKOŁOWICZ Mariusz Paweł;6 DE LAZARI-RADEK Katarzyna Anna;7 HAJNCEL Paweł Wojciech;8 ŻURAW Elżbieta Małgorzata;9 PIETRZAK Michał Damian;10 WAWRYKA Dawid;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 BELKA Marek Marian;2 BEJDA Paweł Jan;3 SKRZYDLEWSKA Joanna Katarzyna;4 GAŁKIEWICZ Magdalena Anna;5 STASIAK Aleksandra Małgorzata;6 GOŁASZEWSKI Marcin Łukasz;7 RUTKOWSKA Dorota;8 STASIAK Marta Katarzyna;9 MATUSIAK Karolina Daria;10 STĘPIEŃ Witold Heronim;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 WASZCZYKOWSKI Witold Jan;2 KOPCIŃSKA Joanna Maria;3 KRUPA Urszula Irena;4 DRÓŻDŻ Beata Zofia;5 WOJCIECHOWSKI Grzegorz Michał;6 SAGAN Marlena Barbara;7 RUDALSKI Wojciech Bogdan;8 SZYMCZYK Krzysztof Feliks;9 ANTCZAK Alicja Elżbieta;10 MATEUSIAK-PIELUCHA Beata Anna;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 IKONOWICZ Piotr Igor;2 KRYSIAK Wioleta Magdalena;3 SIKORA Anna Iwona;4 GANICZ Tomasz;5 PANAK Marta;6 SULKA Monika Zofia;7 RACHALEWSKI Michał Cezary;8 URBAŃCZYK Martyna Natalia;9 MIRYS Mateusz Piotr;Razem;Lista nr 6 - KWW KUKIZ'15;1 APEL Piotr Daniel;2 JĘDRASIK Krzysztof Piotr;3 WYCHOWAŁEK Paweł;4 WALCZAK Joanna Izabela;5 GŁOWACKI Tomasz Bogdan;6 NOWICKA Jolanta Maria;7 DRAB Maksymilian Hubert;8 AUGUŚCIK Jagoda;9 KULESZKA Agata;10 PAŚNICKI Michał Wiktor;Razem
100102;2;wieś;stały;Szkoła Podstawowa, Korczew 37, 97-400 Bełchatów;gm. Bełchatów;bełchatowski;łódzkie;800;1049;1049;0;347;453;453;0;0;1;0;0;0;0;0;0;0;453;0;0;453;1;1;0;0;452;35;2;1;1;0;1;3;0;1;0;26;35;11;8;0;1;1;0;0;0;1;0;0;11;81;58;1;15;1;4;1;0;0;1;0;81;286;86;98;14;27;24;3;0;3;5;26;286;14;12;1;0;0;0;0;0;0;1;14;25;12;2;1;3;1;1;2;2;0;1;25
100102;3;wieś;stały;Szkoła Podstawowa w Janowie, Janów 1, 97-400 Bełchatów;gm. Bełchatów;bełchatowski;łódzkie;1168;1529;1529;0;398;770;770;0;0;1;0;0;0;0;0;0;0;770;0;0;770;2;2;0;0;768;46;8;0;5;1;0;1;0;0;1;30;46;16;11;2;0;2;0;0;0;0;0;1;16;102;71;11;15;2;1;1;0;0;1;0;102;563;191;139;3;57;24;7;1;2;3;136;563;8;5;1;0;0;0;2;0;0;0;8;33;10;3;4;3;2;2;2;5;0;2;33
100102;4;wieś;stały;Szkoła Podstawowa, Łękawa 4, 97-400 Bełchatów;gm. Bełchatów;bełchatowski;łódzkie;730;952;952;0;284;446;446;0;0;2;0;0;0;0;0;0;0;446;0;0;446;3;2;1;0;443;14;0;0;0;0;0;0;1;0;0;13;14;8;7;0;0;0;0;0;0;1;0;0;8;46;22;3;11;1;2;1;1;0;4;1;46;361;90;78;6;120;16;2;1;2;4;42;361;4;3;1;0;0;0;0;0;0;0;4;10;3;1;1;1;0;2;0;0;0;2;10
100102;5;wieś;stały;Strażnica OSP, Oleśnik 59, 97-400 Bełchatów;gm. Bełchatów;bełchatowski;łódzkie;960;1250;1250;0;368;592;592;0;0;0;0;0;0;0;0;0;0;592;0;0;592;3;1;2;0;589;40;4;2;1;1;0;2;1;0;1;28;40;24;13;0;0;3;1;0;0;1;0;6;24;101;59;5;25;2;0;1;4;1;2;2;101;387;128;144;15;46;7;7;1;3;5;31;387;16;11;3;0;1;1;0;0;0;0;16;21;10;2;1;3;3;1;0;0;1;0;21
100102;6;wieś;stały;Szkoła Podstawowa, Domiechowice ul. Grabowa 80, 97-400 Bełchatów;gm. Bełchatów;bełchatowski;łódzkie;1040;1363;1362;1;397;643;643;0;1;0;0;0;0;0;0;0;0;643;0;0;643;4;1;3;0;639;56;8;1;0;1;1;2;3;0;1;39;56;19;11;1;0;2;0;0;1;1;2;1;19;127;68;10;41;1;1;4;0;0;0;2;127;392;130;114;7;39;14;18;0;0;3;67;392;7;5;2;0;0;0;0;0;0;0;7;38;17;3;3;3;2;3;0;0;7;0;38
100102;7;wieś;stały;Strażnica OSP, Podwody 30, 97-400 Bełchatów;gm. Bełchatów;bełchatowski;łódzkie;300;397;397;0;165;135;135;0;0;0;0;0;0;0;0;0;0;135;0;0;135;2;2;0;0;133;5;0;0;0;0;0;0;0;0;0;5;5;5;4;0;0;1;0;0;0;0;0;0;5;11;9;0;0;1;0;1;0;0;0;0;11;104;25;35;9;13;10;2;1;1;0;8;104;3;0;0;0;0;2;0;0;1;0;3;5;3;0;0;0;0;0;0;1;0;1;5
100102;8;wieś;stały;Szkoła Podstawowa w Kurnosie Drugim, Kurnos Drugi 175, 97-400 Bełchatów;gm. Bełchatów;bełchatowski;łódzkie;490;640;640;0;159;331;331;0;0;0;0;0;0;0;0;0;0;331;0;0;331;1;0;1;0;330;20;0;0;1;0;0;1;0;0;0;18;20;16;11;1;0;1;0;0;0;3;0;0;16;79;44;10;21;2;0;0;1;0;0;1;79;202;55;72;11;27;8;6;0;0;0;23;202;3;2;0;1;0;0;0;0;0;0;3;10;1;1;1;2;0;4;0;0;1;0;10
100103;1;wieś;stały;Szkoła Podstawowa w Wadlewie, Wadlew 59, 97-403 Drużbice;gm. Drużbice;bełchatowski;łódzkie;479;631;631;0;230;249;249;0;0;1;0;0;0;0;0;0;0;249;0;0;249;1;1;0;0;248;7;0;0;0;0;0;0;0;0;1;6;7;4;2;1;0;0;0;0;0;0;1;0;4;43;17;10;10;1;0;0;0;0;0;5;43;181;83;45;3;7;20;7;2;2;4;8;181;4;2;2;0;0;0;0;0;0;0;4;9;5;0;0;0;2;0;1;1;0;0;9
100103;2;wieś;stały;Szkoła Podstawowa w Wadlewie, Wadlew 59, 97-403 Drużbice;gm. Drużbice;bełchatowski;łódzkie;440;572;572;0;261;179;179;0;1;0;0;0;0;0;0;0;0;179;0;0;179;1;1;0;0;178;9;1;0;0;0;0;4;1;0;1;2;9;2;2;0;0;0;0;0;0;0;0;0;2;20;9;4;6;0;0;0;1;0;0;0;20;139;57;38;11;2;14;7;0;2;1;7;139;5;4;1;0;0;0;0;0;0;0;5;3;3;0;0;0;0;0;0;0;0;0;3
100103;3;wieś;stały;Zespół Szkolno-Przedszkolny w Drużbicach, Drużbice 15, 97-403 Drużbice;gm. Drużbice;bełchatowski;łódzkie;518;692;692;0;221;297;297;0;0;5;0;0;0;0;0;0;0;297;0;0;297;4;2;2;0;293;14;3;2;2;1;0;2;0;0;1;3;14;19;13;1;0;2;0;0;0;1;2;0;19;83;45;11;19;1;1;2;0;1;1;2;83;160;57;33;6;9;23;11;1;0;4;16;160;5;3;0;0;0;1;1;0;0;0;5;12;1;0;0;3;5;2;0;0;0;1;12
100103;4;wieś;stały;Zespół Szkolno-Przedszkolny w Drużbicach, Drużbice 15, 97-403 Drużbice;gm. Drużbice;bełchatowski;łódzkie;500;796;796;0;157;343;343;0;2;5;0;0;0;0;0;0;0;343;0;0;343;1;0;1;0;342;11;3;0;0;1;1;1;0;0;1;4;11;26;13;2;1;2;0;1;1;1;4;1;26;48;27;11;7;0;0;0;1;0;0;2;48;244;86;48;12;14;52;10;0;1;2;19;244;2;1;1;0;0;0;0;0;0;0;2;11;2;2;1;1;0;3;0;0;1;1;11
100103;5;wieś;stały;Budynek byłej Szkoły Podstawowej w Suchcicach, Suchcice 61, 97-403 Drużbice;gm. Drużbice;bełchatowski;łódzkie;580;766;766;0;269;311;311;0;0;1;0;0;0;0;0;0;0;311;0;0;311;3;1;2;0;308;14;0;0;1;1;0;0;0;0;0;12;14;11;4;0;0;2;1;1;1;1;1;0;11;49;26;15;5;0;0;0;0;0;1;2;49;226;86;53;9;31;24;8;2;1;3;9;226;2;2;0;0;0;0;0;0;0;0;2;6;3;0;0;1;2;0;0;0;0;0;6
100103;6;wieś;stały;Szkoła Podstawowa w Rasach, Rasy 27, 97-403 Drużbice;gm. Drużbice;bełchatowski;łódzkie;664;863;863;0;257;407;407;0;0;2;0;0;0;0;0;0;0;407;0;0;407;5;5;0;0;402;18;0;0;1;0;0;2;0;0;2;13;18;11;7;0;0;1;0;1;1;1;0;0;11;81;47;17;13;1;1;1;0;0;1;0;81;280;103;73;5;22;33;8;3;1;4;28;280;2;1;0;0;0;0;0;0;1;0;2;10;4;1;0;4;1;0;0;0;0;0;10
100104;1;wieś;stały;Dom Kultury w Żłobnicy, Żłobnica 25, 97-410 Kleszczów;gm. Kleszczów;bełchatowski;łódzkie;440;579;579;0;225;215;215;0;0;1;0;0;0;0;0;0;0;215;0;0;215;2;1;1;0;213;22;4;0;2;0;0;1;1;0;0;14;22;4;4;0;0;0;0;0;0;0;0;0;4;39;23;2;14;0;0;0;0;0;0;0;39;140;46;22;5;21;19;2;0;2;6;17;140;4;4;0;0;0;0;0;0;0;0;4;4;0;2;1;0;0;1;0;0;0;0;4
100104;2;wieś;stały;Szkoła Podstawowa w Kleszczowie, ul. Szkolna 4, 97-410 Kleszczów;gm. Kleszczów;bełchatowski;łódzkie;1180;1557;1557;0;568;612;612;0;0;5;0;0;0;0;0;0;0;612;0;0;612;5;2;3;0;607;39;5;5;3;1;1;4;2;0;2;16;39;35;22;1;0;1;0;3;0;2;0;6;35;134;84;6;29;1;2;0;1;1;4;6;134;342;120;75;14;47;30;6;1;5;3;41;342;23;7;7;3;1;1;1;1;2;0;23;34;13;5;2;4;1;3;2;4;0;0;34
100104;3;wieś;stały;Szkoła Podstawowa w Łękińsku, Łękińsko ul. Szkolna 20, 97-410 Kleszczów;gm. Kleszczów;bełchatowski;łódzkie;1080;1409;1409;0;512;568;568;0;1;3;0;0;0;0;0;0;0;568;0;0;568;8;4;4;0;560;43;6;3;4;2;0;5;3;0;1;19;43;16;5;2;1;3;0;0;2;0;1;2;16;104;66;4;23;3;0;0;2;1;3;2;104;372;145;83;11;65;23;3;0;3;2;37;372;3;3;0;0;0;0;0;0;0;0;3;22;10;2;0;2;0;1;2;1;1;3;22
100104;4;wieś;stały;Publiczne Przedszkole Samorządowe w Łuszczanowicach, Łuszczanowice 104B, 97-410 Kleszczów;gm. Kleszczów;bełchatowski;łódzkie;758;1004;1004;0;390;368;368;0;0;1;0;0;0;0;0;0;0;368;0;0;368;3;1;2;0;365;27;7;1;2;2;0;0;2;0;0;13;27;16;8;1;0;2;1;0;0;1;0;3;16;59;35;3;16;0;0;0;3;1;1;0;59;237;58;56;9;52;27;4;1;2;2;26;237;11;8;0;1;0;0;1;1;0;0;11;15;8;0;0;2;2;0;0;0;2;1;15
100104;5;wieś;dom pomocy społecznej;Dom Pomocy Społecznej św. Barbary, ul. Ogrodowa 1, 97-410 Kleszczów;gm. Kleszczów;bełchatowski;łódzkie;58;28;28;0;31;27;27;0;0;2;0;0;0;0;0;0;0;27;0;0;27;3;1;2;0;24;6;1;2;1;0;0;1;1;0;0;0;6;1;0;0;0;0;0;0;0;0;1;0;1;4;3;0;0;0;0;0;1;0;0;0;4;12;4;0;2;2;0;1;0;1;0;2;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
100105;1;wieś;stały;Zespół Szkół, ul. Szkolna 4, 97-415 Kluki;gm. Kluki;bełchatowski;łódzkie;1160;1519;1519;0;560;600;600;0;1;1;0;0;0;0;0;0;0;600;0;0;600;3;2;1;0;597;30;6;0;2;4;1;1;0;0;0;16;30;27;13;1;2;6;2;0;0;2;0;1;27;95;46;10;27;2;1;2;3;1;1;2;95;426;131;155;14;19;23;16;4;3;2;59;426;8;4;1;0;0;0;1;0;0;2;8;11;5;2;1;1;1;0;1;0;0;0;11
100105;2;wieś;stały;Szkoła Podstawowa, Kaszewice 48, 97-415 Kluki;gm. Kluki;bełchatowski;łódzkie;898;1179;1179;0;383;515;515;0;0;0;0;0;0;0;0;0;0;515;0;0;515;7;3;4;0;508;19;1;0;3;0;0;1;3;0;0;11;19;16;7;1;3;2;2;0;1;0;0;0;16;50;29;8;11;0;0;0;0;0;1;1;50;398;92;115;16;27;19;12;3;3;7;104;398;8;4;4;0;0;0;0;0;0;0;8;17;11;1;1;0;0;0;1;0;1;2;17
100105;3;wieś;stały;Szkoła Podstawowa, Parzno 33, 97-415 Kluki;gm. Kluki;bełchatowski;łódzkie;660;867;867;0;284;376;376;0;0;2;0;0;0;0;0;0;0;376;0;0;376;0;0;0;0;376;22;1;1;1;1;0;1;0;0;0;17;22;16;12;0;0;1;1;1;0;1;0;0;16;71;46;7;11;0;1;0;4;1;1;0;71;254;67;79;9;15;20;17;1;3;4;39;254;5;5;0;0;0;0;0;0;0;0;5;8;1;0;1;2;1;1;0;0;0;2;8
100106;1;wieś;stały;Urząd Gminy w Ruścu, ul. Wieluńska 35, 97-438 Rusiec;gm. Rusiec;bełchatowski;łódzkie;778;1026;1026;0;313;465;465;0;2;4;0;0;0;0;0;0;0;465;0;0;465;6;4;2;0;459;15;5;0;0;1;0;3;0;0;0;6;15;17;6;3;0;3;0;4;0;1;0;0;17;55;29;3;14;0;0;3;1;2;3;0;55;342;77;90;7;69;25;30;1;3;5;35;342;4;1;2;1;0;0;0;0;0;0;4;26;12;1;0;0;2;2;1;2;6;0;26
100106;2;wieś;stały;Gminny Ośrodek Kultury w Ruścu, ul. Koniecpolskiego 5, 97-438 Rusiec;gm. Rusiec;bełchatowski;łódzkie;800;1042;1042;0;283;517;517;0;1;4;0;0;0;0;0;0;0;517;0;0;517;5;5;0;0;512;23;12;2;3;0;0;0;1;0;0;5;23;13;7;1;0;2;0;1;0;1;1;0;13;100;56;9;24;4;1;0;0;1;1;4;100;318;99;75;6;56;17;14;1;3;2;45;318;14;7;2;1;2;0;1;0;0;1;14;44;19;2;2;7;1;7;1;1;4;0;44
100106;3;wieś;stały;Zespół Szkolno-Przedszkolny w Woli Wiązowej, Wola Wiązowa 42, 97-438 Rusiec;gm. Rusiec;bełchatowski;łódzkie;790;1034;1034;0;272;518;518;0;0;0;0;0;0;0;0;0;0;518;0;0;518;4;4;0;0;514;25;5;4;5;3;0;2;2;0;1;3;25;16;10;3;0;0;0;0;2;0;1;0;16;78;36;18;13;0;2;0;2;3;3;1;78;353;152;64;3;56;13;41;1;3;8;12;353;15;4;5;3;2;0;1;0;0;0;15;27;13;2;1;1;0;1;3;1;3;2;27
100106;4;wieś;stały;Dom Dziecka w Dąbrowie Rusieckiej, Dąbrowa Rusiecka 51, 97-438 Rusiec;gm. Rusiec;bełchatowski;łódzkie;370;483;483;0;189;181;181;0;0;1;0;0;0;0;0;0;0;181;0;0;181;2;2;0;0;179;3;1;0;0;0;0;0;0;0;0;2;3;6;2;1;0;1;0;0;0;1;0;1;6;36;14;10;10;0;0;0;1;0;1;0;36;118;30;25;6;12;14;22;1;0;2;6;118;5;1;3;0;0;1;0;0;0;0;5;11;3;0;1;3;0;1;0;1;1;1;11
100106;5;wieś;stały;Budynek byłej Szkoły Podstawowej w Dąbrówkach Kobylańskich, Dąbrówki Kobylańskie 28, 97-438 Rusiec;gm. Rusiec;bełchatowski;łódzkie;490;639;639;0;180;310;310;0;1;1;0;0;0;0;0;0;0;310;0;0;310;2;2;0;0;308;7;1;1;0;1;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;34;16;4;6;0;1;1;0;0;1;5;34;246;61;43;9;44;24;36;3;2;3;21;246;6;1;3;1;0;1;0;0;0;0;6;15;6;1;0;4;1;0;2;0;1;0;15
100107;1;wieś;stały;Świetlica Wiejska w Lubcu, Lubiec 61b, 97-420 Szczerców;gm. Szczerców;bełchatowski;łódzkie;350;458;458;0;151;199;199;0;0;1;0;0;0;0;0;0;0;199;0;0;199;4;3;1;0;195;9;0;1;2;0;0;1;0;0;0;5;9;4;2;0;1;0;0;0;0;0;0;1;4;21;14;1;4;0;1;0;0;1;0;0;21;157;38;49;5;19;33;5;1;0;1;6;157;2;1;0;0;0;0;0;1;0;0;2;2;0;0;1;0;0;1;0;0;0;0;2
100107;2;wieś;stały;Zespół Szkół Ponadgimnazjalnych w Szczercowie, ul. J. Piłsudskiego 66, 97-420 Szczerców;gm. Szczerców;bełchatowski;łódzkie;690;897;897;0;379;311;311;0;0;5;0;0;0;0;0;0;0;311;0;0;311;4;3;1;0;307;15;2;0;0;0;0;4;0;0;0;9;15;11;8;1;0;2;0;0;0;0;0;0;11;59;29;2;16;6;1;2;1;1;0;1;59;205;90;45;6;12;24;9;0;1;4;14;205;6;5;1;0;0;0;0;0;0;0;6;11;5;0;1;1;0;2;1;1;0;0;11
100107;3;wieś;stały;Szkoła Podstawowa w Szczercowie, ul. Łaska 8, 97-420 Szczerców;gm. Szczerców;bełchatowski;łódzkie;920;1206;1206;0;331;589;589;0;1;2;0;0;0;0;0;0;0;589;0;0;589;12;7;5;0;577;41;6;8;0;2;0;7;6;0;1;11;41;23;11;1;2;1;2;1;0;2;2;1;23;143;75;5;45;3;4;2;0;1;1;7;143;315;130;84;11;21;32;24;1;1;0;11;315;17;10;0;3;2;0;0;2;0;0;17;38;16;0;5;3;5;4;0;2;2;1;38
100107;4;wieś;stały;Urząd Gminy w Szczercowie, ul. Pułaskiego 8, 97-420 Szczerców;gm. Szczerców;bełchatowski;łódzkie;968;1258;1258;0;331;637;637;0;1;5;0;0;0;0;0;0;0;637;0;0;637;5;3;2;0;632;47;15;2;3;2;0;8;1;1;2;13;47;34;19;5;2;3;0;3;0;1;0;1;34;136;73;5;46;0;2;0;2;1;4;3;136;356;136;84;19;29;38;26;1;2;6;15;356;15;9;1;3;0;1;0;0;0;1;15;44;13;5;2;4;4;2;0;6;6;2;44
100107;5;wieś;stały;Szkoła Podstawowa w Szczercowie, ul. Rzeczna 7, 97-420 Szczerców;gm. Szczerców;bełchatowski;łódzkie;1038;1372;1372;0;481;557;557;0;4;2;0;0;0;0;0;0;0;557;0;0;557;10;5;5;0;547;32;5;1;5;2;0;7;1;1;0;10;32;13;6;3;0;1;1;0;0;0;2;0;13;74;45;8;14;0;2;2;0;0;0;3;74;404;118;108;9;29;57;40;2;2;10;29;404;8;5;0;0;1;0;1;0;1;0;8;16;5;0;1;1;1;1;0;0;4;3;16
100107;6;wieś;stały;Szkoła Podstawowa w Chabielicach, Chabielice-Kolonia 5, 97-420 Szczerców;gm. Szczerców;bełchatowski;łódzkie;680;890;890;0;264;416;416;0;0;0;0;0;0;0;0;0;0;416;0;0;416;5;3;2;0;411;15;2;0;0;1;0;3;2;1;1;5;15;5;3;0;0;0;0;1;0;0;1;0;5;42;23;2;13;1;2;0;1;0;0;0;42;328;93;62;12;32;30;25;4;7;2;61;328;6;5;0;0;0;0;0;0;0;1;6;15;3;2;1;3;0;1;0;4;1;0;15
100107;7;wieś;stały;Szkoła Podstawowa w Osinach, Osiny 13, 97-420 Szczerców;gm. Szczerców;bełchatowski;łódzkie;400;514;514;0;134;266;266;0;0;0;0;0;0;0;0;0;0;266;0;0;266;4;3;1;0;262;11;1;1;1;1;0;0;0;0;0;7;11;5;2;1;2;0;0;0;0;0;0;0;5;37;13;5;6;2;3;0;1;3;0;4;37;195;73;43;10;9;17;11;1;3;0;28;195;4;2;0;0;0;2;0;0;0;0;4;10;5;2;0;0;1;0;0;0;2;0;10
100108;1;wieś;stały;Szkoła Podstawowa, Kociszew 32, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;789;953;953;0;372;417;417;0;0;1;0;0;0;0;0;0;0;417;0;0;417;8;5;3;0;409;31;6;3;1;3;2;4;0;0;1;11;31;19;14;0;1;1;0;0;0;0;2;1;19;54;26;7;12;3;0;2;0;1;2;1;54;285;98;51;8;10;70;17;5;5;3;18;285;5;3;0;1;0;1;0;0;0;0;5;15;2;0;0;6;2;1;1;1;0;2;15
100108;2;wieś;stały;Szkoła Podstawowa, Łobudzice 54, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;1290;1696;1696;0;599;691;691;0;0;1;0;0;0;0;0;0;0;691;0;0;691;5;4;1;0;686;33;4;5;5;0;1;3;0;0;1;14;33;36;20;3;1;5;1;2;0;2;2;0;36;93;44;27;11;3;0;0;2;1;1;4;93;493;177;108;15;36;102;22;1;2;4;26;493;7;2;1;1;0;1;0;0;1;1;7;24;9;0;2;0;5;3;0;1;2;2;24
100108;3;wieś;stały;Szkoła Podstawowa, Wygiełzów 17, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;1178;1541;1541;0;577;601;601;0;0;0;0;0;0;0;0;0;0;601;0;0;601;5;5;0;0;596;16;3;1;2;1;0;2;0;0;0;7;16;12;6;1;1;0;1;3;0;0;0;0;12;89;40;17;17;3;4;3;1;0;1;3;89;448;187;72;18;18;93;33;1;4;5;17;448;9;5;0;1;0;2;0;0;0;1;9;22;9;2;0;1;0;4;0;0;2;4;22
100108;4;wieś;stały;Ochotnicza Straż Pożarna, Pożdżenice 140, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;710;942;942;0;320;390;390;0;0;2;0;0;0;0;0;0;0;390;0;0;390;3;2;1;0;387;12;2;1;0;2;0;3;0;0;1;3;12;12;10;0;0;0;0;0;0;1;0;1;12;76;36;7;24;0;3;0;2;1;1;2;76;266;89;49;10;15;45;33;0;1;2;22;266;10;8;0;0;0;1;0;0;1;0;10;11;1;0;0;1;1;3;0;1;3;1;11
100108;5;miasto;stały;Zespół Szkół Ogólnokształcących, ul. Kilińskiego 40, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;1150;1500;1500;0;550;600;600;0;0;1;0;0;0;0;0;0;0;600;0;0;600;3;0;3;0;597;32;5;0;1;1;5;8;1;0;0;11;32;29;11;5;2;3;1;2;1;3;1;0;29;118;55;13;29;2;2;2;3;1;1;10;118;392;162;60;12;28;72;30;3;5;3;17;392;11;6;1;0;0;3;0;1;0;0;11;15;6;0;1;2;1;3;0;1;1;0;15
100108;6;miasto;stały;Miejsko-Gminny Ośrodek Pomocy Społecznej, ul. Piotrkowska 12, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;1150;1516;1516;0;464;686;686;0;0;3;0;0;0;0;0;0;0;686;0;0;686;10;8;2;0;676;27;13;2;1;1;0;2;1;0;1;6;27;45;20;2;8;4;1;3;1;1;2;3;45;159;98;17;36;2;0;0;3;0;1;2;159;394;144;86;9;46;56;22;1;4;5;21;394;16;8;1;3;1;0;1;1;0;1;16;35;13;3;2;3;6;2;0;2;2;2;35
100108;7;miasto;stały;Szkoła Podstawowa Nr 2, ul. Kościuszki 40/42, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;540;696;696;0;272;268;268;0;0;0;0;0;0;0;0;0;0;268;0;0;268;5;4;1;0;263;10;1;0;0;0;0;1;0;0;0;8;10;8;4;0;0;1;0;0;0;1;1;1;8;81;47;11;16;0;2;0;2;0;1;2;81;140;63;28;3;21;11;9;1;0;0;4;140;7;4;0;1;0;1;0;1;0;0;7;17;10;1;0;0;1;1;2;0;2;0;17
100108;8;miasto;stały;Szkoła Podstawowa Nr 2, ul. Kościuszki 40/42, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;1099;1439;1439;0;523;576;576;0;0;0;0;0;0;0;0;0;0;576;0;0;576;12;5;7;0;564;22;4;2;2;4;1;2;0;0;0;7;22;21;11;2;3;2;0;0;2;0;0;1;21;142;86;14;34;1;0;0;0;3;0;4;142;342;132;64;11;37;43;30;1;5;1;18;342;15;9;5;0;0;0;0;0;1;0;15;22;6;0;2;3;4;2;0;1;2;2;22
100108;9;miasto;stały;Szkoła Podstawowa Nr 4, ul. Żeromskiego 51, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;1240;1618;1618;0;479;761;761;0;0;2;0;0;0;0;0;0;0;761;0;0;761;5;2;3;0;756;39;7;2;2;5;1;6;0;2;2;12;39;24;10;5;2;3;1;1;0;0;2;0;24;161;91;19;39;1;6;1;2;0;0;2;161;474;161;94;10;53;91;39;2;3;6;15;474;18;10;2;1;1;2;0;0;1;1;18;40;19;6;0;4;7;2;0;0;1;1;40
100108;10;wieś;dom pomocy społecznej;Dom Pomocy Społecznej, Zabłoty 19, 97-425 Zelów;gm. Zelów;bełchatowski;łódzkie;48;47;47;0;24;24;24;0;0;0;0;0;0;0;0;0;0;24;0;0;24;3;2;1;0;21;2;0;0;0;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;15;8;2;0;0;5;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;0;0;2
100201;1;miasto;stały;Kutnowski Dom Kultury w Kutnie, ul. Żółkiewskiego 4, 99-300 Kutno;m. Kutno;kutnowski;łódzkie;925;1222;1222;0;322;603;603;0;2;6;0;0;0;0;0;0;0;603;0;0;603;4;4;0;0;599;18;8;3;3;0;2;2;0;0;0;0;18;28;14;3;2;2;2;2;1;1;1;0;28;273;163;30;65;8;1;0;0;0;5;1;273;245;87;117;8;2;19;5;0;0;6;1;245;7;5;0;0;0;0;0;2;0;0;7;28;18;1;1;3;0;1;2;0;2;0;28
